Label	AUC-ROC
vegetal	0.7044
fruite	0.7403
frais	0.7359
vegetal_vert	0.7101
doux	0.6803
gras	0.6764
floral	0.7343
boise	0.7268
vert	0.6979
aldehyde	0.7347
chimique	0.7073
empyreumatique	0.8123
balsamique	0.6911
aldehyde_frais	0.7284
fruit_exotique	0.7680
herbe	0.6931
legume	0.7893
fermentaire	0.7067
phenole	0.8091
epice	0.7160
fleur_d_arbuste	0.7348
cuit	0.7791
terreux	0.6142
fruit_sec	0.7369
fleur_du_jardin	0.7287
agrume	0.7857
oleagineux	0.7463
lactique	0.7439
soufre	0.9418
plante_aromatique	0.7209
animal	0.6653
fruit_a_coque	0.7673
moisi	0.6320
fruit_a_pepins	0.8160
torrefie	0.8496
medicinal	0.7920
vegetal_sec	0.7081
rose	0.7718
huile	0.7957
lactone	0.7838
menthe	0.8569
bois	0.8693
creme	0.7684
boissons_alcoolisees	0.8558
sucre_cuit	0.7388
baie	0.7188
poudre	0.7959
viande_cuite	0.8958
pomme	0.8486
malte	0.8336
mielle	0.8771
solvant	0.9013
ananas	0.8492
fruit_rouge	0.7653
coumarine	0.8113
caramel	0.7977
mineral	0.5859
resineux	0.9012
alliace	0.9604
fruit_a_noyau	0.8612
metal	0.5938
metallique	0.6027
peponide	0.7613
melon	0.7686
brule	0.8598
feuille	0.7071
alcool_de_fut	0.8940
ether	0.9171
boisson_fermentee	0.8177
camphre	0.9350
miel	0.9040
citronne	0.8776
racine	0.6759
oignon	0.9645
crucifere	0.8079
lacte	0.7564
fleur_d_arbre	0.7914
vin	0.8384
fromage	0.8264
poire	0.8768
banane	0.9227
champignon	0.6997
cafe	0.8977
cacao	0.8087
musque	0.8365
savon	0.7494
beurre	0.8126
noix_de_coco	0.9181
anise	0.6815
pin	0.9132
vanille	0.8729
jasmin	0.8606
ambre	0.8723
ail	0.9613
musc	0.8921
cereale	0.8565
peche	0.8265
cerise	0.7978
violette	0.8138
rhum	0.8676
