Label	AUC-ROC
vegetal	0.6937
fruite	0.7242
frais	0.7295
vegetal_vert	0.7324
doux	0.6940
gras	0.6519
floral	0.7533
boise	0.6996
vert	0.7160
aldehyde	0.7498
chimique	0.6604
empyreumatique	0.7902
balsamique	0.6576
aldehyde_frais	0.7299
fruit_exotique	0.7233
herbe	0.7075
legume	0.7524
fermentaire	0.6387
phenole	0.7866
epice	0.7136
fleur_d_arbuste	0.7188
cuit	0.7667
terreux	0.6640
fruit_sec	0.7310
fleur_du_jardin	0.7202
agrume	0.7778
oleagineux	0.7528
lactique	0.6898
soufre	0.8825
plante_aromatique	0.7560
animal	0.6834
fruit_a_coque	0.8087
moisi	0.6524
fruit_a_pepins	0.7720
torrefie	0.7744
medicinal	0.8068
vegetal_sec	0.6502
rose	0.7424
huile	0.7128
lactone	0.7482
menthe	0.8444
bois	0.8164
creme	0.6417
boissons_alcoolisees	0.7849
sucre_cuit	0.7857
baie	0.6795
poudre	0.8103
viande_cuite	0.8113
pomme	0.8377
malte	0.7728
mielle	0.7943
solvant	0.7438
ananas	0.8260
fruit_rouge	0.6865
coumarine	0.6862
caramel	0.8464
mineral	0.6774
resineux	0.8582
alliace	0.9625
fruit_a_noyau	0.7343
metal	0.6945
metallique	0.6988
peponide	0.7623
melon	0.7656
brule	0.8430
feuille	0.5838
alcool_de_fut	0.8275
ether	0.8259
boisson_fermentee	0.7407
camphre	0.9055
miel	0.7590
citronne	0.7914
racine	0.6021
oignon	0.9784
crucifere	0.7893
lacte	0.6607
fleur_d_arbre	0.7259
vin	0.7365
fromage	0.8087
poire	0.8099
banane	0.8341
champignon	0.6398
cafe	0.8238
cacao	0.6968
musque	0.9422
savon	0.7848
beurre	0.8116
noix_de_coco	0.7828
anise	0.6088
pin	0.9314
vanille	0.8439
jasmin	0.8609
ambre	0.9018
ail	0.9720
musc	0.9770
cereale	0.8770
peche	0.7720
cerise	0.7351
violette	0.7673
rhum	0.8402
