Label	AUC-ROC
vegetal	0.6440
fruite	0.7401
frais	0.7134
vegetal_vert	0.6923
doux	0.6943
gras	0.6719
floral	0.7397
boise	0.7092
vert	0.6821
aldehyde	0.6839
chimique	0.6799
empyreumatique	0.8549
balsamique	0.6925
aldehyde_frais	0.6785
fruit_exotique	0.7490
herbe	0.6718
legume	0.7009
fermentaire	0.6751
phenole	0.8030
epice	0.7362
fleur_d_arbuste	0.7429
cuit	0.8481
terreux	0.6463
fruit_sec	0.7693
fleur_du_jardin	0.6921
agrume	0.7936
oleagineux	0.7849
lactique	0.6873
soufre	0.9278
plante_aromatique	0.6930
animal	0.7203
fruit_a_coque	0.7717
moisi	0.6572
fruit_a_pepins	0.8161
torrefie	0.8476
medicinal	0.8100
vegetal_sec	0.6974
rose	0.7307
huile	0.6721
lactone	0.7496
menthe	0.8466
bois	0.7817
creme	0.6837
boissons_alcoolisees	0.8135
sucre_cuit	0.7936
baie	0.6089
poudre	0.7780
viande_cuite	0.9142
pomme	0.8603
malte	0.7916
mielle	0.7270
solvant	0.8645
ananas	0.8223
fruit_rouge	0.7960
coumarine	0.8012
caramel	0.8236
mineral	0.6561
resineux	0.8361
alliace	0.9667
fruit_a_noyau	0.7724
metal	0.6758
metallique	0.6635
peponide	0.7589
melon	0.7516
brule	0.8529
feuille	0.6617
alcool_de_fut	0.8641
ether	0.8719
boisson_fermentee	0.7793
camphre	0.8725
miel	0.7683
citronne	0.8349
racine	0.5227
oignon	0.9651
crucifere	0.8619
lacte	0.6512
fleur_d_arbre	0.7756
vin	0.7948
fromage	0.8155
poire	0.8872
banane	0.8641
champignon	0.7133
cafe	0.9221
cacao	0.7924
musque	0.9124
savon	0.8266
beurre	0.7844
noix_de_coco	0.9261
anise	0.8070
pin	0.8584
vanille	0.9204
jasmin	0.7609
ambre	0.8403
ail	0.9745
musc	0.9197
cereale	0.8442
peche	0.7715
cerise	0.8834
violette	0.7512
rhum	0.8362
