Label	AUC-ROC
vegetal	0.7067
fruite	0.7110
frais	0.7344
vegetal_vert	0.7412
doux	0.6979
gras	0.6508
floral	0.7492
boise	0.7009
vert	0.7152
aldehyde	0.7585
chimique	0.6750
empyreumatique	0.7903
balsamique	0.6509
aldehyde_frais	0.7368
fruit_exotique	0.7186
herbe	0.7204
legume	0.7653
fermentaire	0.6372
phenole	0.7988
epice	0.7201
fleur_d_arbuste	0.7059
cuit	0.7666
terreux	0.6714
fruit_sec	0.7369
fleur_du_jardin	0.7339
agrume	0.7975
oleagineux	0.7597
lactique	0.6922
soufre	0.8813
plante_aromatique	0.7467
animal	0.6696
fruit_a_coque	0.8104
moisi	0.6425
fruit_a_pepins	0.7306
torrefie	0.7697
medicinal	0.8087
vegetal_sec	0.6551
rose	0.7297
huile	0.7165
lactone	0.7665
menthe	0.8577
bois	0.8072
creme	0.6512
boissons_alcoolisees	0.7910
sucre_cuit	0.7778
baie	0.6899
poudre	0.8012
viande_cuite	0.8231
pomme	0.8191
malte	0.7612
mielle	0.7864
solvant	0.7788
ananas	0.8286
fruit_rouge	0.7000
coumarine	0.7078
caramel	0.8358
mineral	0.6897
resineux	0.8548
alliace	0.9594
fruit_a_noyau	0.7459
metal	0.7112
metallique	0.7196
peponide	0.7573
melon	0.7533
brule	0.8301
feuille	0.6025
alcool_de_fut	0.8210
ether	0.8461
boisson_fermentee	0.7412
camphre	0.9007
miel	0.7523
citronne	0.8014
racine	0.5930
oignon	0.9774
crucifere	0.7886
lacte	0.7054
fleur_d_arbre	0.7287
vin	0.7423
fromage	0.7837
poire	0.7963
banane	0.8201
champignon	0.6567
cafe	0.8138
cacao	0.6908
musque	0.9406
savon	0.7860
beurre	0.8600
noix_de_coco	0.8011
anise	0.6207
pin	0.9249
vanille	0.8615
jasmin	0.8541
ambre	0.8925
ail	0.9704
musc	0.9777
cereale	0.8508
peche	0.7853
cerise	0.7785
violette	0.7739
rhum	0.8457
