Label	AUC-ROC
vegetal	0.6617
fruite	0.7440
frais	0.7392
vegetal_vert	0.7208
doux	0.6810
gras	0.6858
floral	0.7723
boise	0.7150
vert	0.7320
aldehyde	0.7200
chimique	0.7106
empyreumatique	0.8212
balsamique	0.7114
aldehyde_frais	0.7266
fruit_exotique	0.7633
herbe	0.7169
legume	0.7445
fermentaire	0.6807
phenole	0.7779
epice	0.6942
fleur_d_arbuste	0.7749
cuit	0.7748
terreux	0.5995
fruit_sec	0.7343
fleur_du_jardin	0.7681
agrume	0.8280
oleagineux	0.7855
lactique	0.7254
soufre	0.8983
plante_aromatique	0.7313
animal	0.7410
fruit_a_coque	0.7921
moisi	0.6434
fruit_a_pepins	0.8313
torrefie	0.8518
medicinal	0.8119
vegetal_sec	0.7203
rose	0.8129
huile	0.7587
lactone	0.7608
menthe	0.8561
bois	0.8056
creme	0.7241
boissons_alcoolisees	0.8656
sucre_cuit	0.7742
baie	0.6837
poudre	0.7847
viande_cuite	0.8955
pomme	0.9037
malte	0.8053
mielle	0.7534
solvant	0.9125
ananas	0.8687
fruit_rouge	0.7024
coumarine	0.7824
caramel	0.8356
mineral	0.6367
resineux	0.8496
alliace	0.9781
fruit_a_noyau	0.8065
metal	0.6454
metallique	0.6319
peponide	0.7884
melon	0.7896
brule	0.8791
feuille	0.7558
alcool_de_fut	0.8967
ether	0.9310
boisson_fermentee	0.8431
camphre	0.8435
miel	0.7464
citronne	0.7578
racine	0.4806
oignon	0.9701
crucifere	0.8036
lacte	0.7496
fleur_d_arbre	0.7776
vin	0.8426
fromage	0.7916
poire	0.8925
banane	0.8638
champignon	0.7724
cafe	0.8988
cacao	0.8079
musque	0.9075
savon	0.7360
beurre	0.8099
noix_de_coco	0.9169
anise	0.7540
pin	0.9168
vanille	0.8306
jasmin	0.8068
ambre	0.9487
ail	0.9694
musc	0.9471
cereale	0.8216
peche	0.8353
cerise	0.7779
violette	0.8594
rhum	0.8708
