Label	AUC-ROC
vegetal	0.6626
fruite	0.7458
frais	0.7420
vegetal_vert	0.7170
doux	0.6755
gras	0.6615
floral	0.7550
boise	0.7034
vert	0.7211
aldehyde	0.7219
chimique	0.6830
empyreumatique	0.8252
balsamique	0.7042
aldehyde_frais	0.7308
fruit_exotique	0.7564
herbe	0.7209
legume	0.7482
fermentaire	0.6817
phenole	0.7673
epice	0.6897
fleur_d_arbuste	0.7926
cuit	0.7782
terreux	0.6080
fruit_sec	0.7313
fleur_du_jardin	0.7386
agrume	0.8367
oleagineux	0.7867
lactique	0.7306
soufre	0.9064
plante_aromatique	0.7189
animal	0.7387
fruit_a_coque	0.7810
moisi	0.6509
fruit_a_pepins	0.8365
torrefie	0.8532
medicinal	0.8154
vegetal_sec	0.7196
rose	0.8236
huile	0.7634
lactone	0.7805
menthe	0.8636
bois	0.7973
creme	0.7400
boissons_alcoolisees	0.8534
sucre_cuit	0.7746
baie	0.7063
poudre	0.7979
viande_cuite	0.8938
pomme	0.9120
malte	0.8025
mielle	0.7487
solvant	0.9235
ananas	0.8587
fruit_rouge	0.6981
coumarine	0.8121
caramel	0.8487
mineral	0.6174
resineux	0.8475
alliace	0.9736
fruit_a_noyau	0.7915
metal	0.6247
metallique	0.6145
peponide	0.7762
melon	0.7741
brule	0.8841
feuille	0.7212
alcool_de_fut	0.8902
ether	0.9342
boisson_fermentee	0.8258
camphre	0.8509
miel	0.7601
citronne	0.7698
racine	0.4837
oignon	0.9634
crucifere	0.7997
lacte	0.7589
fleur_d_arbre	0.7796
vin	0.8280
fromage	0.7923
poire	0.9011
banane	0.8701
champignon	0.7667
cafe	0.8980
cacao	0.8003
musque	0.9056
savon	0.7417
beurre	0.8224
noix_de_coco	0.9186
anise	0.7472
pin	0.9156
vanille	0.8358
jasmin	0.8192
ambre	0.9528
ail	0.9690
musc	0.9378
cereale	0.8237
peche	0.7872
cerise	0.7956
violette	0.8278
rhum	0.8498
