Label	AUC-ROC
vegetal	0.7008
fruite	0.7502
frais	0.7371
vegetal_vert	0.7140
doux	0.6730
gras	0.6950
floral	0.7508
boise	0.7234
vert	0.6954
aldehyde	0.7389
chimique	0.7133
empyreumatique	0.8160
balsamique	0.6777
aldehyde_frais	0.7364
fruit_exotique	0.7726
herbe	0.7043
legume	0.7738
fermentaire	0.7089
phenole	0.8132
epice	0.7172
fleur_d_arbuste	0.7523
cuit	0.7771
terreux	0.6151
fruit_sec	0.7415
fleur_du_jardin	0.7382
agrume	0.7797
oleagineux	0.7551
lactique	0.7317
soufre	0.9334
plante_aromatique	0.7273
animal	0.6863
fruit_a_coque	0.7627
moisi	0.6374
fruit_a_pepins	0.8188
torrefie	0.8521
medicinal	0.8053
vegetal_sec	0.7045
rose	0.7799
huile	0.7968
lactone	0.7852
menthe	0.8605
bois	0.8588
creme	0.7498
boissons_alcoolisees	0.8399
sucre_cuit	0.7479
baie	0.6911
poudre	0.8115
viande_cuite	0.8903
pomme	0.8595
malte	0.8315
mielle	0.8892
solvant	0.9031
ananas	0.8581
fruit_rouge	0.7567
coumarine	0.8077
caramel	0.7975
mineral	0.5890
resineux	0.8894
alliace	0.9594
fruit_a_noyau	0.8611
metal	0.5952
metallique	0.5980
peponide	0.7709
melon	0.7788
brule	0.8635
feuille	0.7044
alcool_de_fut	0.8808
ether	0.9217
boisson_fermentee	0.8101
camphre	0.9461
miel	0.9117
citronne	0.8841
racine	0.6989
oignon	0.9632
crucifere	0.7831
lacte	0.7592
fleur_d_arbre	0.7987
vin	0.8252
fromage	0.8307
poire	0.8802
banane	0.9305
champignon	0.7062
cafe	0.8905
cacao	0.8058
musque	0.8344
savon	0.7609
beurre	0.7955
noix_de_coco	0.9320
anise	0.7102
pin	0.9027
vanille	0.8651
jasmin	0.8666
ambre	0.8757
ail	0.9584
musc	0.8833
cereale	0.8370
peche	0.8033
cerise	0.8094
violette	0.8169
rhum	0.8592
