Label	AUC-ROC
vegetal	0.6372
fruite	0.7418
frais	0.7025
vegetal_vert	0.6949
doux	0.7066
gras	0.6892
floral	0.7492
boise	0.7184
vert	0.6840
aldehyde	0.6894
chimique	0.6934
empyreumatique	0.8547
balsamique	0.7181
aldehyde_frais	0.6679
fruit_exotique	0.7538
herbe	0.6631
legume	0.7102
fermentaire	0.6752
phenole	0.8113
epice	0.7322
fleur_d_arbuste	0.7498
cuit	0.8494
terreux	0.6383
fruit_sec	0.7657
fleur_du_jardin	0.6971
agrume	0.7829
oleagineux	0.7860
lactique	0.7053
soufre	0.9390
plante_aromatique	0.7003
animal	0.7289
fruit_a_coque	0.7584
moisi	0.6547
fruit_a_pepins	0.8433
torrefie	0.8506
medicinal	0.8112
vegetal_sec	0.6941
rose	0.7334
huile	0.6882
lactone	0.7482
menthe	0.8487
bois	0.7894
creme	0.7302
boissons_alcoolisees	0.8208
sucre_cuit	0.8101
baie	0.6488
poudre	0.7854
viande_cuite	0.9274
pomme	0.8906
malte	0.8018
mielle	0.7331
solvant	0.8691
ananas	0.8194
fruit_rouge	0.8195
coumarine	0.7980
caramel	0.8451
mineral	0.6900
resineux	0.8438
alliace	0.9724
fruit_a_noyau	0.7829
metal	0.7109
metallique	0.7004
peponide	0.7588
melon	0.7570
brule	0.8518
feuille	0.6697
alcool_de_fut	0.8762
ether	0.8824
boisson_fermentee	0.7811
camphre	0.8609
miel	0.7679
citronne	0.8290
racine	0.5169
oignon	0.9699
crucifere	0.8681
lacte	0.6972
fleur_d_arbre	0.7857
vin	0.8062
fromage	0.8240
poire	0.9073
banane	0.8673
champignon	0.7223
cafe	0.9191
cacao	0.8173
musque	0.9117
savon	0.8482
beurre	0.7962
noix_de_coco	0.9447
anise	0.8108
pin	0.8550
vanille	0.9363
jasmin	0.7778
ambre	0.8764
ail	0.9779
musc	0.9222
cereale	0.8507
peche	0.7655
cerise	0.8661
violette	0.7516
rhum	0.8467
