Label	AUC-ROC
vegetal	0.6964
fruite	0.7569
frais	0.7274
vegetal_vert	0.7066
doux	0.6917
gras	0.6983
floral	0.7442
boise	0.7394
vert	0.6930
aldehyde	0.7326
chimique	0.7199
empyreumatique	0.8162
balsamique	0.7131
aldehyde_frais	0.7350
fruit_exotique	0.7881
herbe	0.7047
legume	0.7846
fermentaire	0.6936
phenole	0.8198
epice	0.7249
fleur_d_arbuste	0.7570
cuit	0.7806
terreux	0.6199
fruit_sec	0.7553
fleur_du_jardin	0.7461
agrume	0.7771
oleagineux	0.7623
lactique	0.7327
soufre	0.9358
plante_aromatique	0.7233
animal	0.6447
fruit_a_coque	0.7758
moisi	0.6285
fruit_a_pepins	0.7994
torrefie	0.8424
medicinal	0.8203
vegetal_sec	0.7071
rose	0.7855
huile	0.7954
lactone	0.7965
menthe	0.8493
bois	0.8650
creme	0.7586
boissons_alcoolisees	0.8293
sucre_cuit	0.7440
baie	0.7393
poudre	0.7921
viande_cuite	0.8883
pomme	0.8376
malte	0.8368
mielle	0.8976
solvant	0.9036
ananas	0.8670
fruit_rouge	0.7750
coumarine	0.8174
caramel	0.8099
mineral	0.5699
resineux	0.8998
alliace	0.9632
fruit_a_noyau	0.8505
metal	0.5942
metallique	0.5954
peponide	0.7516
melon	0.7615
brule	0.8716
feuille	0.6974
alcool_de_fut	0.8968
ether	0.9103
boisson_fermentee	0.7705
camphre	0.9115
miel	0.9139
citronne	0.8672
racine	0.6294
oignon	0.9666
crucifere	0.7913
lacte	0.7268
fleur_d_arbre	0.7784
vin	0.7837
fromage	0.8319
poire	0.8681
banane	0.9226
champignon	0.7081
cafe	0.8969
cacao	0.8012
musque	0.8388
savon	0.7832
beurre	0.8206
noix_de_coco	0.9164
anise	0.7319
pin	0.8986
vanille	0.8694
jasmin	0.8655
ambre	0.8806
ail	0.9549
musc	0.8898
cereale	0.8708
peche	0.8156
cerise	0.8106
violette	0.8020
rhum	0.8890
