Label	AUC-ROC
vegetal	0.7004
fruite	0.7452
frais	0.7216
vegetal_vert	0.7049
doux	0.6685
gras	0.6894
floral	0.7344
boise	0.7225
vert	0.6804
aldehyde	0.7275
chimique	0.7069
empyreumatique	0.8061
balsamique	0.6745
aldehyde_frais	0.7155
fruit_exotique	0.7714
herbe	0.6860
legume	0.7693
fermentaire	0.7096
phenole	0.7999
epice	0.7089
fleur_d_arbuste	0.7443
cuit	0.7709
terreux	0.5814
fruit_sec	0.7222
fleur_du_jardin	0.7097
agrume	0.7921
oleagineux	0.7384
lactique	0.7008
soufre	0.9354
plante_aromatique	0.7466
animal	0.6296
fruit_a_coque	0.7567
moisi	0.5989
fruit_a_pepins	0.7760
torrefie	0.8406
medicinal	0.7937
vegetal_sec	0.7211
rose	0.7689
huile	0.7601
lactone	0.7416
menthe	0.8498
bois	0.8605
creme	0.7120
boissons_alcoolisees	0.8382
sucre_cuit	0.7275
baie	0.7238
poudre	0.7992
viande_cuite	0.8803
pomme	0.8056
malte	0.8279
mielle	0.8925
solvant	0.8939
ananas	0.8454
fruit_rouge	0.7230
coumarine	0.8064
caramel	0.7954
mineral	0.5369
resineux	0.8847
alliace	0.9579
fruit_a_noyau	0.7816
metal	0.5435
metallique	0.5494
peponide	0.7595
melon	0.7657
brule	0.8489
feuille	0.6774
alcool_de_fut	0.8883
ether	0.9044
boisson_fermentee	0.7917
camphre	0.9303
miel	0.9020
citronne	0.8838
racine	0.6298
oignon	0.9561
crucifere	0.8151
lacte	0.6876
fleur_d_arbre	0.7962
vin	0.8043
fromage	0.8284
poire	0.8568
banane	0.9052
champignon	0.7134
cafe	0.8749
cacao	0.7927
musque	0.8336
savon	0.7390
beurre	0.7857
noix_de_coco	0.9153
anise	0.7593
pin	0.8949
vanille	0.8185
jasmin	0.8238
ambre	0.8641
ail	0.9536
musc	0.8889
cereale	0.8571
peche	0.7260
cerise	0.7269
violette	0.7517
rhum	0.8674
