Label	AUC-ROC
vegetal	0.7069
fruite	0.7374
frais	0.7389
vegetal_vert	0.7445
doux	0.7195
gras	0.6659
floral	0.7782
boise	0.7281
vert	0.7299
aldehyde	0.7564
chimique	0.6882
empyreumatique	0.7856
balsamique	0.6809
aldehyde_frais	0.7445
fruit_exotique	0.7403
herbe	0.7169
legume	0.7760
fermentaire	0.6569
phenole	0.8138
epice	0.7280
fleur_d_arbuste	0.7199
cuit	0.7768
terreux	0.6704
fruit_sec	0.7344
fleur_du_jardin	0.7524
agrume	0.8094
oleagineux	0.7578
lactique	0.7084
soufre	0.8729
plante_aromatique	0.7548
animal	0.7211
fruit_a_coque	0.8064
moisi	0.6734
fruit_a_pepins	0.7804
torrefie	0.7722
medicinal	0.8472
vegetal_sec	0.6581
rose	0.7420
huile	0.7350
lactone	0.7440
menthe	0.8663
bois	0.8282
creme	0.6770
boissons_alcoolisees	0.7917
sucre_cuit	0.8248
baie	0.7575
poudre	0.8163
viande_cuite	0.8316
pomme	0.8402
malte	0.7567
mielle	0.7882
solvant	0.7857
ananas	0.8389
fruit_rouge	0.7331
coumarine	0.6979
caramel	0.8743
mineral	0.7187
resineux	0.8872
alliace	0.9607
fruit_a_noyau	0.7533
metal	0.7268
metallique	0.7347
peponide	0.8006
melon	0.8019
brule	0.8316
feuille	0.6520
alcool_de_fut	0.8279
ether	0.8564
boisson_fermentee	0.7684
camphre	0.9165
miel	0.7466
citronne	0.8460
racine	0.5565
oignon	0.9789
crucifere	0.7695
lacte	0.7287
fleur_d_arbre	0.7649
vin	0.7771
fromage	0.7982
poire	0.8207
banane	0.8589
champignon	0.6814
cafe	0.8213
cacao	0.6794
musque	0.9501
savon	0.7874
beurre	0.7984
noix_de_coco	0.7573
anise	0.6178
pin	0.9312
vanille	0.8664
jasmin	0.8859
ambre	0.9015
ail	0.9728
musc	0.9815
cereale	0.8691
peche	0.7893
cerise	0.7910
violette	0.8776
rhum	0.8309
