Label	AUC-ROC
vegetal	0.7042
fruite	0.7356
frais	0.7395
vegetal_vert	0.7442
doux	0.6938
gras	0.6701
floral	0.7757
boise	0.7212
vert	0.7365
aldehyde	0.7635
chimique	0.7018
empyreumatique	0.7948
balsamique	0.6827
aldehyde_frais	0.7541
fruit_exotique	0.7383
herbe	0.7255
legume	0.7845
fermentaire	0.6638
phenole	0.8202
epice	0.7295
fleur_d_arbuste	0.7308
cuit	0.7782
terreux	0.6750
fruit_sec	0.7495
fleur_du_jardin	0.7676
agrume	0.8056
oleagineux	0.7781
lactique	0.7134
soufre	0.8764
plante_aromatique	0.7484
animal	0.7132
fruit_a_coque	0.8106
moisi	0.6668
fruit_a_pepins	0.7747
torrefie	0.7828
medicinal	0.8445
vegetal_sec	0.6767
rose	0.7545
huile	0.7472
lactone	0.7843
menthe	0.8520
bois	0.8168
creme	0.6885
boissons_alcoolisees	0.7924
sucre_cuit	0.8195
baie	0.7308
poudre	0.8267
viande_cuite	0.8218
pomme	0.8379
malte	0.7676
mielle	0.7659
solvant	0.7673
ananas	0.8347
fruit_rouge	0.7425
coumarine	0.7556
caramel	0.8734
mineral	0.6873
resineux	0.8819
alliace	0.9592
fruit_a_noyau	0.7576
metal	0.7100
metallique	0.7115
peponide	0.8059
melon	0.8021
brule	0.8522
feuille	0.6285
alcool_de_fut	0.8287
ether	0.8398
boisson_fermentee	0.7659
camphre	0.9177
miel	0.7443
citronne	0.8432
racine	0.5584
oignon	0.9795
crucifere	0.7761
lacte	0.7452
fleur_d_arbre	0.7659
vin	0.7876
fromage	0.8046
poire	0.8263
banane	0.8492
champignon	0.6945
cafe	0.8416
cacao	0.7178
musque	0.9544
savon	0.7869
beurre	0.8280
noix_de_coco	0.8166
anise	0.6428
pin	0.9379
vanille	0.8708
jasmin	0.9156
ambre	0.9122
ail	0.9750
musc	0.9828
cereale	0.8921
peche	0.8044
cerise	0.7994
violette	0.8843
rhum	0.8259
