Label	AUC-ROC
vegetal	0.7044
fruite	0.7318
frais	0.7380
vegetal_vert	0.7216
doux	0.6897
gras	0.6506
floral	0.7406
boise	0.7526
vert	0.7394
aldehyde	0.7230
chimique	0.6865
empyreumatique	0.8097
balsamique	0.7329
aldehyde_frais	0.7102
fruit_exotique	0.7636
herbe	0.7020
legume	0.8066
fermentaire	0.6889
phenole	0.7482
epice	0.7022
fleur_d_arbuste	0.7774
cuit	0.7898
terreux	0.6533
fruit_sec	0.7611
fleur_du_jardin	0.7289
agrume	0.7757
oleagineux	0.7882
lactique	0.7240
soufre	0.9414
plante_aromatique	0.7764
animal	0.6679
fruit_a_coque	0.7963
moisi	0.6607
fruit_a_pepins	0.8477
torrefie	0.8564
medicinal	0.7763
vegetal_sec	0.6624
rose	0.8721
huile	0.7104
lactone	0.7348
menthe	0.8348
bois	0.8663
creme	0.7439
boissons_alcoolisees	0.7026
sucre_cuit	0.7910
baie	0.6530
poudre	0.8032
viande_cuite	0.8488
pomme	0.8921
malte	0.8709
mielle	0.8022
solvant	0.8028
ananas	0.8648
fruit_rouge	0.7162
coumarine	0.8169
caramel	0.8674
mineral	0.6872
resineux	0.9053
alliace	0.9674
fruit_a_noyau	0.7281
metal	0.7017
metallique	0.6941
peponide	0.9234
melon	0.9236
brule	0.8239
feuille	0.6832
alcool_de_fut	0.6813
ether	0.8100
boisson_fermentee	0.7522
camphre	0.8431
miel	0.7992
citronne	0.8281
racine	0.7499
oignon	0.9660
crucifere	0.9051
lacte	0.7238
fleur_d_arbre	0.7994
vin	0.7798
fromage	0.8585
poire	0.9371
banane	0.9046
champignon	0.7229
cafe	0.8746
cacao	0.8725
musque	0.9060
savon	0.8323
beurre	0.8034
noix_de_coco	0.8351
anise	0.6875
pin	0.9355
vanille	0.8994
jasmin	0.7782
ambre	0.9276
ail	0.9689
musc	0.9280
cereale	0.9093
peche	0.8168
cerise	0.8128
violette	0.8742
rhum	0.7304
