Label	AUC-ROC
vegetal	0.6885
fruite	0.7469
frais	0.7323
vegetal_vert	0.7115
doux	0.6863
gras	0.6576
floral	0.7511
boise	0.7551
vert	0.7359
aldehyde	0.7126
chimique	0.6994
empyreumatique	0.8113
balsamique	0.7414
aldehyde_frais	0.7006
fruit_exotique	0.7720
herbe	0.6902
legume	0.8103
fermentaire	0.6810
phenole	0.7806
epice	0.7155
fleur_d_arbuste	0.7868
cuit	0.7932
terreux	0.6723
fruit_sec	0.7728
fleur_du_jardin	0.7358
agrume	0.7671
oleagineux	0.7953
lactique	0.7377
soufre	0.9492
plante_aromatique	0.7747
animal	0.7029
fruit_a_coque	0.8054
moisi	0.6547
fruit_a_pepins	0.8599
torrefie	0.8645
medicinal	0.8129
vegetal_sec	0.6647
rose	0.8732
huile	0.7199
lactone	0.7597
menthe	0.8309
bois	0.8711
creme	0.7536
boissons_alcoolisees	0.7423
sucre_cuit	0.7826
baie	0.6905
poudre	0.8227
viande_cuite	0.8467
pomme	0.9127
malte	0.8694
mielle	0.8026
solvant	0.8089
ananas	0.8713
fruit_rouge	0.7263
coumarine	0.8456
caramel	0.8753
mineral	0.7027
resineux	0.8883
alliace	0.9661
fruit_a_noyau	0.7512
metal	0.7152
metallique	0.7140
peponide	0.9258
melon	0.9244
brule	0.8210
feuille	0.6272
alcool_de_fut	0.7095
ether	0.8308
boisson_fermentee	0.7987
camphre	0.8525
miel	0.8298
citronne	0.8204
racine	0.7365
oignon	0.9656
crucifere	0.9033
lacte	0.7623
fleur_d_arbre	0.7982
vin	0.8369
fromage	0.8505
poire	0.9059
banane	0.8984
champignon	0.7224
cafe	0.8737
cacao	0.8827
musque	0.9122
savon	0.8495
beurre	0.8027
noix_de_coco	0.8554
anise	0.7501
pin	0.9366
vanille	0.8843
jasmin	0.7779
ambre	0.9244
ail	0.9691
musc	0.9292
cereale	0.8836
peche	0.8395
cerise	0.8306
violette	0.8843
rhum	0.7640
