Label	AUC-ROC
vegetal	0.6611
fruite	0.7362
frais	0.7327
vegetal_vert	0.7117
doux	0.6617
gras	0.6675
floral	0.7610
boise	0.7048
vert	0.7070
aldehyde	0.7160
chimique	0.7008
empyreumatique	0.8163
balsamique	0.6902
aldehyde_frais	0.7291
fruit_exotique	0.7505
herbe	0.7190
legume	0.7460
fermentaire	0.6744
phenole	0.7733
epice	0.6831
fleur_d_arbuste	0.7797
cuit	0.7772
terreux	0.6157
fruit_sec	0.7213
fleur_du_jardin	0.7513
agrume	0.8188
oleagineux	0.7699
lactique	0.7179
soufre	0.8981
plante_aromatique	0.7303
animal	0.7168
fruit_a_coque	0.7736
moisi	0.6482
fruit_a_pepins	0.8125
torrefie	0.8423
medicinal	0.8077
vegetal_sec	0.7143
rose	0.8093
huile	0.7740
lactone	0.7599
menthe	0.8516
bois	0.7994
creme	0.7106
boissons_alcoolisees	0.8657
sucre_cuit	0.7758
baie	0.6882
poudre	0.7962
viande_cuite	0.8939
pomme	0.8687
malte	0.7975
mielle	0.7499
solvant	0.9168
ananas	0.8472
fruit_rouge	0.7134
coumarine	0.7857
caramel	0.8214
mineral	0.6608
resineux	0.8496
alliace	0.9706
fruit_a_noyau	0.7999
metal	0.6656
metallique	0.6543
peponide	0.7823
melon	0.7807
brule	0.8766
feuille	0.7316
alcool_de_fut	0.8793
ether	0.9162
boisson_fermentee	0.8414
camphre	0.8472
miel	0.7451
citronne	0.7457
racine	0.4899
oignon	0.9592
crucifere	0.7919
lacte	0.7629
fleur_d_arbre	0.7717
vin	0.8505
fromage	0.7739
poire	0.8865
banane	0.8566
champignon	0.7520
cafe	0.8810
cacao	0.8087
musque	0.9114
savon	0.7274
beurre	0.7815
noix_de_coco	0.8876
anise	0.7034
pin	0.9073
vanille	0.7977
jasmin	0.8074
ambre	0.9504
ail	0.9699
musc	0.9402
cereale	0.8055
peche	0.8178
cerise	0.7940
violette	0.8541
rhum	0.8539
