Label	AUC-ROC
vegetal	0.7016
fruite	0.7267
frais	0.7406
vegetal_vert	0.7397
doux	0.7112
gras	0.6615
floral	0.7735
boise	0.7260
vert	0.7255
aldehyde	0.7523
chimique	0.7054
empyreumatique	0.8005
balsamique	0.6991
aldehyde_frais	0.7376
fruit_exotique	0.7395
herbe	0.7138
legume	0.7779
fermentaire	0.6460
phenole	0.8218
epice	0.7227
fleur_d_arbuste	0.7333
cuit	0.7830
terreux	0.6761
fruit_sec	0.7454
fleur_du_jardin	0.7519
agrume	0.8064
oleagineux	0.7759
lactique	0.7018
soufre	0.8753
plante_aromatique	0.7739
animal	0.6931
fruit_a_coque	0.8121
moisi	0.6766
fruit_a_pepins	0.7642
torrefie	0.7910
medicinal	0.8483
vegetal_sec	0.6850
rose	0.7457
huile	0.7322
lactone	0.7757
menthe	0.8712
bois	0.8145
creme	0.6612
boissons_alcoolisees	0.7946
sucre_cuit	0.8199
baie	0.7599
poudre	0.8374
viande_cuite	0.8323
pomme	0.8338
malte	0.7830
mielle	0.7950
solvant	0.8192
ananas	0.8502
fruit_rouge	0.7591
coumarine	0.7664
caramel	0.8576
mineral	0.6800
resineux	0.8733
alliace	0.9527
fruit_a_noyau	0.7451
metal	0.6882
metallique	0.6949
peponide	0.7876
melon	0.7856
brule	0.8427
feuille	0.6390
alcool_de_fut	0.8394
ether	0.8800
boisson_fermentee	0.7447
camphre	0.9358
miel	0.7710
citronne	0.8215
racine	0.5579
oignon	0.9787
crucifere	0.7865
lacte	0.7806
fleur_d_arbre	0.7656
vin	0.7707
fromage	0.7823
poire	0.8132
banane	0.8506
champignon	0.7055
cafe	0.8412
cacao	0.7336
musque	0.9416
savon	0.7736
beurre	0.8182
noix_de_coco	0.8125
anise	0.6463
pin	0.9430
vanille	0.8564
jasmin	0.8863
ambre	0.8995
ail	0.9736
musc	0.9772
cereale	0.8799
peche	0.7978
cerise	0.7962
violette	0.8235
rhum	0.8445
