Label	AUC-ROC
vegetal	0.6634
fruite	0.7291
frais	0.7375
vegetal_vert	0.7105
doux	0.6629
gras	0.6570
floral	0.7568
boise	0.7026
vert	0.7194
aldehyde	0.7210
chimique	0.6607
empyreumatique	0.8106
balsamique	0.6937
aldehyde_frais	0.7268
fruit_exotique	0.7487
herbe	0.7143
legume	0.7302
fermentaire	0.6770
phenole	0.7514
epice	0.6757
fleur_d_arbuste	0.7593
cuit	0.7747
terreux	0.5859
fruit_sec	0.7010
fleur_du_jardin	0.7327
agrume	0.8256
oleagineux	0.7579
lactique	0.7260
soufre	0.9006
plante_aromatique	0.7243
animal	0.7000
fruit_a_coque	0.7592
moisi	0.6411
fruit_a_pepins	0.8087
torrefie	0.8338
medicinal	0.7893
vegetal_sec	0.7155
rose	0.8057
huile	0.7656
lactone	0.7703
menthe	0.8454
bois	0.8133
creme	0.7120
boissons_alcoolisees	0.8329
sucre_cuit	0.7678
baie	0.6370
poudre	0.7726
viande_cuite	0.8757
pomme	0.8916
malte	0.7826
mielle	0.7110
solvant	0.9058
ananas	0.8520
fruit_rouge	0.6626
coumarine	0.8016
caramel	0.8448
mineral	0.6662
resineux	0.8470
alliace	0.9735
fruit_a_noyau	0.7797
metal	0.6761
metallique	0.6658
peponide	0.7592
melon	0.7589
brule	0.8703
feuille	0.7004
alcool_de_fut	0.8754
ether	0.9079
boisson_fermentee	0.8048
camphre	0.8337
miel	0.7039
citronne	0.7743
racine	0.5075
oignon	0.9634
crucifere	0.7926
lacte	0.7405
fleur_d_arbre	0.7812
vin	0.7994
fromage	0.7909
poire	0.8770
banane	0.8546
champignon	0.7533
cafe	0.8858
cacao	0.7679
musque	0.8768
savon	0.7436
beurre	0.8229
noix_de_coco	0.9297
anise	0.7201
pin	0.9130
vanille	0.7912
jasmin	0.8248
ambre	0.9345
ail	0.9681
musc	0.9205
cereale	0.8073
peche	0.8112
cerise	0.7653
violette	0.8562
rhum	0.8217
