Label	AUC-ROC
vegetal	0.6952
fruite	0.7418
frais	0.7381
vegetal_vert	0.7251
doux	0.6962
gras	0.6589
floral	0.7528
boise	0.7715
vert	0.7507
aldehyde	0.7180
chimique	0.6980
empyreumatique	0.8129
balsamique	0.7647
aldehyde_frais	0.7141
fruit_exotique	0.7811
herbe	0.7050
legume	0.8208
fermentaire	0.7008
phenole	0.7680
epice	0.7181
fleur_d_arbuste	0.7850
cuit	0.7898
terreux	0.6647
fruit_sec	0.7793
fleur_du_jardin	0.7296
agrume	0.7780
oleagineux	0.7995
lactique	0.7331
soufre	0.9517
plante_aromatique	0.7816
animal	0.6898
fruit_a_coque	0.7994
moisi	0.6712
fruit_a_pepins	0.8606
torrefie	0.8600
medicinal	0.8211
vegetal_sec	0.6967
rose	0.8698
huile	0.7300
lactone	0.7350
menthe	0.8297
bois	0.8753
creme	0.7514
boissons_alcoolisees	0.7159
sucre_cuit	0.7949
baie	0.6645
poudre	0.8213
viande_cuite	0.8665
pomme	0.9257
malte	0.8724
mielle	0.8033
solvant	0.8143
ananas	0.8720
fruit_rouge	0.7164
coumarine	0.8463
caramel	0.8683
mineral	0.7027
resineux	0.8953
alliace	0.9667
fruit_a_noyau	0.7298
metal	0.7152
metallique	0.7136
peponide	0.9285
melon	0.9267
brule	0.8408
feuille	0.6765
alcool_de_fut	0.6838
ether	0.8511
boisson_fermentee	0.7664
camphre	0.8595
miel	0.8247
citronne	0.8326
racine	0.7440
oignon	0.9670
crucifere	0.9093
lacte	0.7037
fleur_d_arbre	0.8059
vin	0.8012
fromage	0.8569
poire	0.9182
banane	0.9110
champignon	0.7231
cafe	0.8677
cacao	0.8691
musque	0.9065
savon	0.8411
beurre	0.8300
noix_de_coco	0.8772
anise	0.7472
pin	0.9388
vanille	0.9095
jasmin	0.7744
ambre	0.9219
ail	0.9696
musc	0.9117
cereale	0.8946
peche	0.8066
cerise	0.7851
violette	0.8744
rhum	0.7488
