Label	AUC-ROC
vegetal	0.6525
fruite	0.7567
frais	0.7107
vegetal_vert	0.6978
doux	0.7258
gras	0.6930
floral	0.7594
boise	0.7260
vert	0.6916
aldehyde	0.7010
chimique	0.7250
empyreumatique	0.8660
balsamique	0.7442
aldehyde_frais	0.6722
fruit_exotique	0.7653
herbe	0.6613
legume	0.7493
fermentaire	0.6719
phenole	0.8164
epice	0.7411
fleur_d_arbuste	0.7465
cuit	0.8605
terreux	0.6670
fruit_sec	0.7802
fleur_du_jardin	0.7173
agrume	0.7864
oleagineux	0.8019
lactique	0.7116
soufre	0.9495
plante_aromatique	0.7035
animal	0.7501
fruit_a_coque	0.7800
moisi	0.6754
fruit_a_pepins	0.8505
torrefie	0.8615
medicinal	0.8395
vegetal_sec	0.6881
rose	0.7320
huile	0.6883
lactone	0.7467
menthe	0.8536
bois	0.7870
creme	0.7383
boissons_alcoolisees	0.8322
sucre_cuit	0.8052
baie	0.6826
poudre	0.7824
viande_cuite	0.9448
pomme	0.8855
malte	0.8123
mielle	0.7638
solvant	0.8913
ananas	0.8449
fruit_rouge	0.8308
coumarine	0.7705
caramel	0.8364
mineral	0.7003
resineux	0.8556
alliace	0.9735
fruit_a_noyau	0.8113
metal	0.7253
metallique	0.7116
peponide	0.7597
melon	0.7561
brule	0.8673
feuille	0.7375
alcool_de_fut	0.8867
ether	0.8996
boisson_fermentee	0.7944
camphre	0.8834
miel	0.8068
citronne	0.8394
racine	0.6179
oignon	0.9738
crucifere	0.8791
lacte	0.7119
fleur_d_arbre	0.7742
vin	0.8165
fromage	0.8165
poire	0.9174
banane	0.8948
champignon	0.7405
cafe	0.9139
cacao	0.8288
musque	0.8937
savon	0.8427
beurre	0.7901
noix_de_coco	0.9421
anise	0.8162
pin	0.8709
vanille	0.9523
jasmin	0.7983
ambre	0.8881
ail	0.9780
musc	0.9106
cereale	0.8650
peche	0.8292
cerise	0.8818
violette	0.7771
rhum	0.8838
