Label	AUC-ROC
vegetal	0.7025
fruite	0.7492
frais	0.7360
vegetal_vert	0.7089
doux	0.6964
gras	0.6984
floral	0.7350
boise	0.7280
vert	0.6913
aldehyde	0.7357
chimique	0.7050
empyreumatique	0.8129
balsamique	0.6929
aldehyde_frais	0.7374
fruit_exotique	0.7700
herbe	0.7064
legume	0.7811
fermentaire	0.7089
phenole	0.8075
epice	0.7193
fleur_d_arbuste	0.7471
cuit	0.7787
terreux	0.6160
fruit_sec	0.7385
fleur_du_jardin	0.7084
agrume	0.7845
oleagineux	0.7525
lactique	0.7283
soufre	0.9378
plante_aromatique	0.7205
animal	0.6527
fruit_a_coque	0.7771
moisi	0.6089
fruit_a_pepins	0.8056
torrefie	0.8368
medicinal	0.8067
vegetal_sec	0.7064
rose	0.7649
huile	0.7857
lactone	0.7719
menthe	0.8489
bois	0.8563
creme	0.7611
boissons_alcoolisees	0.8307
sucre_cuit	0.7353
baie	0.7218
poudre	0.7749
viande_cuite	0.8881
pomme	0.8301
malte	0.8288
mielle	0.8912
solvant	0.8877
ananas	0.8422
fruit_rouge	0.7531
coumarine	0.8116
caramel	0.7804
mineral	0.5661
resineux	0.8867
alliace	0.9615
fruit_a_noyau	0.8469
metal	0.5744
metallique	0.5790
peponide	0.7467
melon	0.7566
brule	0.8804
feuille	0.6958
alcool_de_fut	0.8885
ether	0.9089
boisson_fermentee	0.7754
camphre	0.9384
miel	0.9015
citronne	0.8843
racine	0.6280
oignon	0.9657
crucifere	0.8078
lacte	0.7288
fleur_d_arbre	0.8000
vin	0.8005
fromage	0.8407
poire	0.8730
banane	0.9134
champignon	0.7092
cafe	0.8953
cacao	0.7900
musque	0.8448
savon	0.7623
beurre	0.8117
noix_de_coco	0.9040
anise	0.7222
pin	0.9005
vanille	0.8477
jasmin	0.8732
ambre	0.8675
ail	0.9603
musc	0.8998
cereale	0.8637
peche	0.7945
cerise	0.8035
violette	0.7630
rhum	0.8778
