Label	AUC-ROC
vegetal	0.6761
fruite	0.7377
frais	0.7263
vegetal_vert	0.7060
doux	0.6727
gras	0.6417
floral	0.7399
boise	0.7581
vert	0.7323
aldehyde	0.7020
chimique	0.6910
empyreumatique	0.8077
balsamique	0.7405
aldehyde_frais	0.6918
fruit_exotique	0.7702
herbe	0.6878
legume	0.8028
fermentaire	0.6866
phenole	0.7758
epice	0.7078
fleur_d_arbuste	0.7760
cuit	0.7884
terreux	0.6555
fruit_sec	0.7477
fleur_du_jardin	0.7381
agrume	0.7748
oleagineux	0.7643
lactique	0.7100
soufre	0.9436
plante_aromatique	0.7728
animal	0.6825
fruit_a_coque	0.7869
moisi	0.6504
fruit_a_pepins	0.8583
torrefie	0.8521
medicinal	0.7991
vegetal_sec	0.6605
rose	0.8736
huile	0.7165
lactone	0.7447
menthe	0.8387
bois	0.8783
creme	0.6945
boissons_alcoolisees	0.7147
sucre_cuit	0.7899
baie	0.6862
poudre	0.8151
viande_cuite	0.8464
pomme	0.9027
malte	0.8548
mielle	0.7867
solvant	0.8043
ananas	0.8627
fruit_rouge	0.7125
coumarine	0.8523
caramel	0.8656
mineral	0.6907
resineux	0.8993
alliace	0.9625
fruit_a_noyau	0.7576
metal	0.7078
metallique	0.7040
peponide	0.9189
melon	0.9187
brule	0.8213
feuille	0.6322
alcool_de_fut	0.6966
ether	0.8239
boisson_fermentee	0.7751
camphre	0.8583
miel	0.8020
citronne	0.8161
racine	0.7531
oignon	0.9609
crucifere	0.9054
lacte	0.7308
fleur_d_arbre	0.8224
vin	0.8089
fromage	0.8546
poire	0.9205
banane	0.9085
champignon	0.7165
cafe	0.8509
cacao	0.8564
musque	0.9089
savon	0.8296
beurre	0.7606
noix_de_coco	0.8399
anise	0.7494
pin	0.9318
vanille	0.8871
jasmin	0.7815
ambre	0.9228
ail	0.9688
musc	0.9191
cereale	0.8667
peche	0.8399
cerise	0.8138
violette	0.8650
rhum	0.7549
