Label	AUC-ROC
vegetal	0.6670
fruite	0.7380
frais	0.7206
vegetal_vert	0.7004
doux	0.6713
gras	0.6325
floral	0.7374
boise	0.7500
vert	0.7286
aldehyde	0.7155
chimique	0.6641
empyreumatique	0.8035
balsamique	0.7500
aldehyde_frais	0.6994
fruit_exotique	0.7556
herbe	0.6914
legume	0.7968
fermentaire	0.6808
phenole	0.7713
epice	0.7076
fleur_d_arbuste	0.7811
cuit	0.7918
terreux	0.6193
fruit_sec	0.7372
fleur_du_jardin	0.7217
agrume	0.7674
oleagineux	0.7542
lactique	0.7196
soufre	0.9329
plante_aromatique	0.7585
animal	0.6863
fruit_a_coque	0.7754
moisi	0.6040
fruit_a_pepins	0.8542
torrefie	0.8509
medicinal	0.7938
vegetal_sec	0.6660
rose	0.8776
huile	0.7069
lactone	0.7469
menthe	0.8360
bois	0.8719
creme	0.7399
boissons_alcoolisees	0.7273
sucre_cuit	0.7833
baie	0.6992
poudre	0.8174
viande_cuite	0.8448
pomme	0.9100
malte	0.8537
mielle	0.7888
solvant	0.7948
ananas	0.8541
fruit_rouge	0.7003
coumarine	0.8463
caramel	0.8745
mineral	0.6772
resineux	0.8966
alliace	0.9619
fruit_a_noyau	0.7368
metal	0.6905
metallique	0.6871
peponide	0.9162
melon	0.9196
brule	0.7872
feuille	0.6745
alcool_de_fut	0.7108
ether	0.8219
boisson_fermentee	0.7802
camphre	0.8605
miel	0.8229
citronne	0.8229
racine	0.7292
oignon	0.9632
crucifere	0.9025
lacte	0.7327
fleur_d_arbre	0.7863
vin	0.8174
fromage	0.8563
poire	0.9141
banane	0.8996
champignon	0.6871
cafe	0.8553
cacao	0.8468
musque	0.9151
savon	0.8425
beurre	0.7608
noix_de_coco	0.8438
anise	0.7366
pin	0.9283
vanille	0.9018
jasmin	0.7762
ambre	0.9189
ail	0.9652
musc	0.9136
cereale	0.8726
peche	0.8113
cerise	0.8045
violette	0.8801
rhum	0.7635
