Label	AUC-ROC
vegetal	0.7044
fruite	0.7343
frais	0.7449
vegetal_vert	0.7426
doux	0.6971
gras	0.6670
floral	0.7878
boise	0.7218
vert	0.7349
aldehyde	0.7641
chimique	0.7101
empyreumatique	0.8040
balsamique	0.6947
aldehyde_frais	0.7500
fruit_exotique	0.7468
herbe	0.7269
legume	0.7766
fermentaire	0.6550
phenole	0.8165
epice	0.7234
fleur_d_arbuste	0.7328
cuit	0.7878
terreux	0.6787
fruit_sec	0.7424
fleur_du_jardin	0.7676
agrume	0.8102
oleagineux	0.7746
lactique	0.7125
soufre	0.8811
plante_aromatique	0.7406
animal	0.7161
fruit_a_coque	0.8135
moisi	0.6792
fruit_a_pepins	0.7790
torrefie	0.7986
medicinal	0.8387
vegetal_sec	0.6768
rose	0.7483
huile	0.7313
lactone	0.7727
menthe	0.8498
bois	0.8157
creme	0.6980
boissons_alcoolisees	0.8003
sucre_cuit	0.8220
baie	0.7765
poudre	0.8308
viande_cuite	0.8443
pomme	0.8488
malte	0.7913
mielle	0.7908
solvant	0.7893
ananas	0.8375
fruit_rouge	0.7571
coumarine	0.7405
caramel	0.8655
mineral	0.7037
resineux	0.8849
alliace	0.9681
fruit_a_noyau	0.7773
metal	0.7228
metallique	0.7218
peponide	0.8013
melon	0.7996
brule	0.8627
feuille	0.6654
alcool_de_fut	0.8366
ether	0.8565
boisson_fermentee	0.7644
camphre	0.9312
miel	0.7509
citronne	0.8320
racine	0.5633
oignon	0.9807
crucifere	0.7848
lacte	0.7372
fleur_d_arbre	0.7714
vin	0.7872
fromage	0.7935
poire	0.8356
banane	0.8545
champignon	0.6939
cafe	0.8546
cacao	0.7218
musque	0.9608
savon	0.7914
beurre	0.8204
noix_de_coco	0.8048
anise	0.6449
pin	0.9442
vanille	0.8756
jasmin	0.9083
ambre	0.8956
ail	0.9737
musc	0.9827
cereale	0.9021
peche	0.8113
cerise	0.7952
violette	0.8660
rhum	0.8441
