Label	AUC-ROC
vegetal	0.6360
fruite	0.7266
frais	0.6909
vegetal_vert	0.6854
doux	0.6830
gras	0.6493
floral	0.7261
boise	0.6976
vert	0.6624
aldehyde	0.6969
chimique	0.6840
empyreumatique	0.8601
balsamique	0.6672
aldehyde_frais	0.6706
fruit_exotique	0.7101
herbe	0.6651
legume	0.7235
fermentaire	0.6572
phenole	0.7646
epice	0.7092
fleur_d_arbuste	0.7278
cuit	0.8564
terreux	0.6664
fruit_sec	0.7451
fleur_du_jardin	0.6719
agrume	0.7852
oleagineux	0.7537
lactique	0.6660
soufre	0.9444
plante_aromatique	0.6940
animal	0.7090
fruit_a_coque	0.7599
moisi	0.6410
fruit_a_pepins	0.8164
torrefie	0.8421
medicinal	0.7611
vegetal_sec	0.6900
rose	0.7016
huile	0.6554
lactone	0.6948
menthe	0.8331
bois	0.7715
creme	0.6514
boissons_alcoolisees	0.7980
sucre_cuit	0.7745
baie	0.6110
poudre	0.7620
viande_cuite	0.9493
pomme	0.8667
malte	0.7871
mielle	0.7426
solvant	0.8689
ananas	0.7965
fruit_rouge	0.7513
coumarine	0.7490
caramel	0.8284
mineral	0.6612
resineux	0.8506
alliace	0.9751
fruit_a_noyau	0.7500
metal	0.6759
metallique	0.6684
peponide	0.7388
melon	0.7343
brule	0.8534
feuille	0.6619
alcool_de_fut	0.8636
ether	0.8634
boisson_fermentee	0.7721
camphre	0.8626
miel	0.7691
citronne	0.8274
racine	0.6912
oignon	0.9753
crucifere	0.8447
lacte	0.6103
fleur_d_arbre	0.7566
vin	0.7996
fromage	0.8085
poire	0.8926
banane	0.8465
champignon	0.7091
cafe	0.9015
cacao	0.7618
musque	0.8978
savon	0.8430
beurre	0.7501
noix_de_coco	0.8443
anise	0.8035
pin	0.8529
vanille	0.9074
jasmin	0.7126
ambre	0.8805
ail	0.9749
musc	0.9082
cereale	0.8719
peche	0.7741
cerise	0.8682
violette	0.7226
rhum	0.8174
