Label	AUC-ROC
vegetal	0.6929
fruite	0.7519
frais	0.7305
vegetal_vert	0.7093
doux	0.6818
gras	0.6917
floral	0.7528
boise	0.7337
vert	0.6967
aldehyde	0.7390
chimique	0.7159
empyreumatique	0.8176
balsamique	0.6955
aldehyde_frais	0.7350
fruit_exotique	0.7767
herbe	0.7054
legume	0.7742
fermentaire	0.7063
phenole	0.8159
epice	0.7173
fleur_d_arbuste	0.7597
cuit	0.7800
terreux	0.6356
fruit_sec	0.7476
fleur_du_jardin	0.7350
agrume	0.7856
oleagineux	0.7600
lactique	0.7415
soufre	0.9358
plante_aromatique	0.7208
animal	0.6936
fruit_a_coque	0.7678
moisi	0.6350
fruit_a_pepins	0.8139
torrefie	0.8524
medicinal	0.8076
vegetal_sec	0.7148
rose	0.7810
huile	0.7967
lactone	0.7828
menthe	0.8526
bois	0.8606
creme	0.7742
boissons_alcoolisees	0.8215
sucre_cuit	0.7364
baie	0.6966
poudre	0.8141
viande_cuite	0.8991
pomme	0.8525
malte	0.8338
mielle	0.8927
solvant	0.9098
ananas	0.8526
fruit_rouge	0.7710
coumarine	0.8167
caramel	0.8019
mineral	0.5969
resineux	0.8942
alliace	0.9596
fruit_a_noyau	0.8634
metal	0.5981
metallique	0.5981
peponide	0.7521
melon	0.7605
brule	0.8726
feuille	0.7084
alcool_de_fut	0.8749
ether	0.9266
boisson_fermentee	0.7904
camphre	0.9391
miel	0.9069
citronne	0.8754
racine	0.6574
oignon	0.9642
crucifere	0.8164
lacte	0.7640
fleur_d_arbre	0.7833
vin	0.8054
fromage	0.8349
poire	0.8762
banane	0.9312
champignon	0.7207
cafe	0.9092
cacao	0.8063
musque	0.8256
savon	0.7472
beurre	0.8112
noix_de_coco	0.9253
anise	0.7106
pin	0.9063
vanille	0.8652
jasmin	0.8911
ambre	0.8692
ail	0.9583
musc	0.8859
cereale	0.8480
peche	0.8070
cerise	0.8276
violette	0.8291
rhum	0.8664
