Label	AUC-ROC
vegetal	0.6608
fruite	0.7452
frais	0.7398
vegetal_vert	0.7204
doux	0.6778
gras	0.6755
floral	0.7664
boise	0.7147
vert	0.7249
aldehyde	0.7232
chimique	0.7060
empyreumatique	0.8222
balsamique	0.7139
aldehyde_frais	0.7315
fruit_exotique	0.7564
herbe	0.7236
legume	0.7568
fermentaire	0.6825
phenole	0.7755
epice	0.6965
fleur_d_arbuste	0.7869
cuit	0.7770
terreux	0.6199
fruit_sec	0.7258
fleur_du_jardin	0.7561
agrume	0.8426
oleagineux	0.7782
lactique	0.7267
soufre	0.9030
plante_aromatique	0.7348
animal	0.7222
fruit_a_coque	0.7803
moisi	0.6608
fruit_a_pepins	0.8338
torrefie	0.8543
medicinal	0.8204
vegetal_sec	0.7102
rose	0.8127
huile	0.7729
lactone	0.7789
menthe	0.8536
bois	0.7979
creme	0.7309
boissons_alcoolisees	0.8712
sucre_cuit	0.7846
baie	0.6938
poudre	0.7964
viande_cuite	0.8893
pomme	0.8932
malte	0.8087
mielle	0.7487
solvant	0.9215
ananas	0.8577
fruit_rouge	0.7191
coumarine	0.7983
caramel	0.8446
mineral	0.6233
resineux	0.8440
alliace	0.9765
fruit_a_noyau	0.8066
metal	0.6352
metallique	0.6227
peponide	0.7912
melon	0.7904
brule	0.8883
feuille	0.7397
alcool_de_fut	0.8964
ether	0.9306
boisson_fermentee	0.8433
camphre	0.8489
miel	0.7443
citronne	0.7668
racine	0.4940
oignon	0.9665
crucifere	0.8179
lacte	0.7883
fleur_d_arbre	0.7908
vin	0.8483
fromage	0.7959
poire	0.9024
banane	0.8548
champignon	0.7677
cafe	0.8983
cacao	0.8105
musque	0.9241
savon	0.7291
beurre	0.8215
noix_de_coco	0.9159
anise	0.7279
pin	0.9101
vanille	0.8155
jasmin	0.8242
ambre	0.9574
ail	0.9703
musc	0.9573
cereale	0.8327
peche	0.8087
cerise	0.7968
violette	0.8637
rhum	0.8621
