Label	AUC-ROC
vegetal	0.6646
fruite	0.7467
frais	0.7433
vegetal_vert	0.7222
doux	0.6747
gras	0.6732
floral	0.7559
boise	0.7103
vert	0.7342
aldehyde	0.7207
chimique	0.7166
empyreumatique	0.8243
balsamique	0.7059
aldehyde_frais	0.7259
fruit_exotique	0.7632
herbe	0.7151
legume	0.7521
fermentaire	0.6854
phenole	0.7814
epice	0.6906
fleur_d_arbuste	0.7869
cuit	0.7781
terreux	0.6160
fruit_sec	0.7307
fleur_du_jardin	0.7365
agrume	0.8442
oleagineux	0.7863
lactique	0.7283
soufre	0.9011
plante_aromatique	0.7291
animal	0.7346
fruit_a_coque	0.7795
moisi	0.6586
fruit_a_pepins	0.8420
torrefie	0.8545
medicinal	0.8243
vegetal_sec	0.7174
rose	0.8145
huile	0.7719
lactone	0.7738
menthe	0.8614
bois	0.8110
creme	0.7397
boissons_alcoolisees	0.8576
sucre_cuit	0.7822
baie	0.7096
poudre	0.7741
viande_cuite	0.8933
pomme	0.9019
malte	0.8103
mielle	0.7535
solvant	0.9167
ananas	0.8584
fruit_rouge	0.7056
coumarine	0.8014
caramel	0.8494
mineral	0.6124
resineux	0.8552
alliace	0.9728
fruit_a_noyau	0.7928
metal	0.6262
metallique	0.6129
peponide	0.7881
melon	0.7868
brule	0.8810
feuille	0.7384
alcool_de_fut	0.8833
ether	0.9328
boisson_fermentee	0.8325
camphre	0.8544
miel	0.7518
citronne	0.7564
racine	0.5113
oignon	0.9619
crucifere	0.8043
lacte	0.7448
fleur_d_arbre	0.7826
vin	0.8340
fromage	0.7919
poire	0.9044
banane	0.8655
champignon	0.7588
cafe	0.8930
cacao	0.8170
musque	0.9069
savon	0.7270
beurre	0.8232
noix_de_coco	0.9172
anise	0.7223
pin	0.9126
vanille	0.8163
jasmin	0.8188
ambre	0.9560
ail	0.9699
musc	0.9469
cereale	0.8224
peche	0.7955
cerise	0.7682
violette	0.8152
rhum	0.8599
