Label	AUC-ROC
vegetal	0.6511
fruite	0.7479
frais	0.7170
vegetal_vert	0.6928
doux	0.7218
gras	0.6922
floral	0.7524
boise	0.7210
vert	0.6980
aldehyde	0.6911
chimique	0.6924
empyreumatique	0.8679
balsamique	0.7479
aldehyde_frais	0.6737
fruit_exotique	0.7544
herbe	0.6653
legume	0.7565
fermentaire	0.6709
phenole	0.8085
epice	0.7303
fleur_d_arbuste	0.7428
cuit	0.8634
terreux	0.6597
fruit_sec	0.7835
fleur_du_jardin	0.7137
agrume	0.7882
oleagineux	0.8060
lactique	0.7182
soufre	0.9510
plante_aromatique	0.7078
animal	0.7417
fruit_a_coque	0.7858
moisi	0.6734
fruit_a_pepins	0.8437
torrefie	0.8608
medicinal	0.8309
vegetal_sec	0.7144
rose	0.7299
huile	0.6974
lactone	0.7727
menthe	0.8476
bois	0.7869
creme	0.7557
boissons_alcoolisees	0.8360
sucre_cuit	0.8045
baie	0.6624
poudre	0.7842
viande_cuite	0.9458
pomme	0.8871
malte	0.8039
mielle	0.7457
solvant	0.8908
ananas	0.8234
fruit_rouge	0.8143
coumarine	0.8248
caramel	0.8282
mineral	0.6927
resineux	0.8564
alliace	0.9754
fruit_a_noyau	0.8351
metal	0.7124
metallique	0.7012
peponide	0.7582
melon	0.7528
brule	0.8718
feuille	0.6793
alcool_de_fut	0.8922
ether	0.8960
boisson_fermentee	0.8006
camphre	0.8794
miel	0.7904
citronne	0.8397
racine	0.5916
oignon	0.9752
crucifere	0.8760
lacte	0.6948
fleur_d_arbre	0.7625
vin	0.8162
fromage	0.8096
poire	0.9054
banane	0.8812
champignon	0.7648
cafe	0.9203
cacao	0.8083
musque	0.8863
savon	0.8500
beurre	0.7971
noix_de_coco	0.9554
anise	0.8146
pin	0.8771
vanille	0.9477
jasmin	0.7950
ambre	0.8887
ail	0.9783
musc	0.9016
cereale	0.8672
peche	0.8288
cerise	0.8701
violette	0.7638
rhum	0.8756
