Label	AUC-ROC
vegetal	0.6662
fruite	0.7188
frais	0.7157
vegetal_vert	0.6967
doux	0.6764
gras	0.6527
floral	0.7254
boise	0.7424
vert	0.7199
aldehyde	0.7029
chimique	0.6637
empyreumatique	0.7937
balsamique	0.7281
aldehyde_frais	0.6865
fruit_exotique	0.7506
herbe	0.6773
legume	0.7979
fermentaire	0.6853
phenole	0.7513
epice	0.7092
fleur_d_arbuste	0.7581
cuit	0.7703
terreux	0.6774
fruit_sec	0.7571
fleur_du_jardin	0.7024
agrume	0.7684
oleagineux	0.7788
lactique	0.7066
soufre	0.9473
plante_aromatique	0.7624
animal	0.6192
fruit_a_coque	0.7890
moisi	0.6687
fruit_a_pepins	0.8415
torrefie	0.8486
medicinal	0.7757
vegetal_sec	0.6607
rose	0.8570
huile	0.7036
lactone	0.6461
menthe	0.8170
bois	0.8518
creme	0.7000
boissons_alcoolisees	0.6924
sucre_cuit	0.7678
baie	0.6133
poudre	0.8000
viande_cuite	0.8385
pomme	0.8839
malte	0.8507
mielle	0.7882
solvant	0.7789
ananas	0.8528
fruit_rouge	0.6655
coumarine	0.7744
caramel	0.8349
mineral	0.6972
resineux	0.8893
alliace	0.9584
fruit_a_noyau	0.7199
metal	0.7102
metallique	0.7133
peponide	0.9044
melon	0.8934
brule	0.8332
feuille	0.6353
alcool_de_fut	0.6916
ether	0.8007
boisson_fermentee	0.7250
camphre	0.8311
miel	0.7966
citronne	0.7867
racine	0.7276
oignon	0.9580
crucifere	0.9021
lacte	0.6887
fleur_d_arbre	0.8032
vin	0.7629
fromage	0.8563
poire	0.9314
banane	0.8908
champignon	0.7186
cafe	0.8383
cacao	0.8487
musque	0.8854
savon	0.8239
beurre	0.7822
noix_de_coco	0.8248
anise	0.6903
pin	0.8960
vanille	0.8663
jasmin	0.7534
ambre	0.9227
ail	0.9663
musc	0.9187
cereale	0.8714
peche	0.8210
cerise	0.7583
violette	0.8278
rhum	0.7156
