Label	AUC-ROC
vegetal	0.6806
fruite	0.7360
frais	0.7233
vegetal_vert	0.7033
doux	0.6801
gras	0.6426
floral	0.7378
boise	0.7601
vert	0.7283
aldehyde	0.7127
chimique	0.6684
empyreumatique	0.8042
balsamique	0.7573
aldehyde_frais	0.6947
fruit_exotique	0.7674
herbe	0.6840
legume	0.7921
fermentaire	0.6778
phenole	0.7595
epice	0.7160
fleur_d_arbuste	0.7717
cuit	0.7870
terreux	0.6600
fruit_sec	0.7494
fleur_du_jardin	0.7338
agrume	0.7839
oleagineux	0.7653
lactique	0.7196
soufre	0.9487
plante_aromatique	0.7614
animal	0.6516
fruit_a_coque	0.7842
moisi	0.6392
fruit_a_pepins	0.8671
torrefie	0.8508
medicinal	0.7832
vegetal_sec	0.6665
rose	0.8581
huile	0.7019
lactone	0.7370
menthe	0.8365
bois	0.8702
creme	0.7304
boissons_alcoolisees	0.7319
sucre_cuit	0.7694
baie	0.6465
poudre	0.8000
viande_cuite	0.8457
pomme	0.9108
malte	0.8695
mielle	0.7935
solvant	0.8087
ananas	0.8605
fruit_rouge	0.7227
coumarine	0.8290
caramel	0.8620
mineral	0.6896
resineux	0.9083
alliace	0.9664
fruit_a_noyau	0.7471
metal	0.7060
metallique	0.7053
peponide	0.9130
melon	0.9143
brule	0.8308
feuille	0.6367
alcool_de_fut	0.7112
ether	0.8273
boisson_fermentee	0.7762
camphre	0.8494
miel	0.7757
citronne	0.8255
racine	0.7216
oignon	0.9658
crucifere	0.9089
lacte	0.7064
fleur_d_arbre	0.8124
vin	0.8176
fromage	0.8500
poire	0.9235
banane	0.8962
champignon	0.7151
cafe	0.8606
cacao	0.8609
musque	0.9153
savon	0.8338
beurre	0.8028
noix_de_coco	0.8391
anise	0.7315
pin	0.9306
vanille	0.8652
jasmin	0.7951
ambre	0.9255
ail	0.9694
musc	0.9259
cereale	0.8885
peche	0.8452
cerise	0.8125
violette	0.8452
rhum	0.7490
