Label	AUC-ROC
vegetal	0.6574
fruite	0.7315
frais	0.7257
vegetal_vert	0.7103
doux	0.6599
gras	0.6610
floral	0.7532
boise	0.7022
vert	0.7052
aldehyde	0.7106
chimique	0.6738
empyreumatique	0.8099
balsamique	0.6849
aldehyde_frais	0.7202
fruit_exotique	0.7423
herbe	0.7136
legume	0.7490
fermentaire	0.6708
phenole	0.7597
epice	0.6709
fleur_d_arbuste	0.7777
cuit	0.7755
terreux	0.6065
fruit_sec	0.7131
fleur_du_jardin	0.7421
agrume	0.8120
oleagineux	0.7641
lactique	0.7266
soufre	0.9019
plante_aromatique	0.7323
animal	0.7141
fruit_a_coque	0.7646
moisi	0.6455
fruit_a_pepins	0.8044
torrefie	0.8338
medicinal	0.7884
vegetal_sec	0.7061
rose	0.8172
huile	0.7624
lactone	0.7534
menthe	0.8475
bois	0.8022
creme	0.7162
boissons_alcoolisees	0.8548
sucre_cuit	0.7726
baie	0.6666
poudre	0.7749
viande_cuite	0.8727
pomme	0.8723
malte	0.7846
mielle	0.7293
solvant	0.9096
ananas	0.8494
fruit_rouge	0.6988
coumarine	0.7991
caramel	0.8328
mineral	0.6468
resineux	0.8436
alliace	0.9723
fruit_a_noyau	0.7867
metal	0.6442
metallique	0.6300
peponide	0.7656
melon	0.7625
brule	0.8742
feuille	0.7139
alcool_de_fut	0.8884
ether	0.9104
boisson_fermentee	0.8204
camphre	0.8395
miel	0.7240
citronne	0.7571
racine	0.5228
oignon	0.9621
crucifere	0.8006
lacte	0.7246
fleur_d_arbre	0.7739
vin	0.8177
fromage	0.7862
poire	0.8805
banane	0.8384
champignon	0.7505
cafe	0.8821
cacao	0.7849
musque	0.9042
savon	0.7207
beurre	0.7959
noix_de_coco	0.9001
anise	0.7129
pin	0.9051
vanille	0.8081
jasmin	0.8135
ambre	0.9504
ail	0.9701
musc	0.9465
cereale	0.8031
peche	0.8003
cerise	0.7698
violette	0.8400
rhum	0.8658
