Label	AUC-ROC
vegetal	0.6343
fruite	0.7440
frais	0.7067
vegetal_vert	0.6878
doux	0.7119
gras	0.6934
floral	0.7573
boise	0.7126
vert	0.6894
aldehyde	0.6853
chimique	0.7255
empyreumatique	0.8624
balsamique	0.7236
aldehyde_frais	0.6688
fruit_exotique	0.7588
herbe	0.6615
legume	0.7230
fermentaire	0.6572
phenole	0.7972
epice	0.7250
fleur_d_arbuste	0.7614
cuit	0.8616
terreux	0.6267
fruit_sec	0.7684
fleur_du_jardin	0.6953
agrume	0.7917
oleagineux	0.7900
lactique	0.6971
soufre	0.9409
plante_aromatique	0.7088
animal	0.7262
fruit_a_coque	0.7664
moisi	0.6339
fruit_a_pepins	0.8288
torrefie	0.8448
medicinal	0.8089
vegetal_sec	0.7056
rose	0.7419
huile	0.6812
lactone	0.7265
menthe	0.8297
bois	0.7837
creme	0.7129
boissons_alcoolisees	0.8273
sucre_cuit	0.8029
baie	0.6426
poudre	0.7880
viande_cuite	0.9252
pomme	0.8647
malte	0.7969
mielle	0.7412
solvant	0.8711
ananas	0.8318
fruit_rouge	0.8040
coumarine	0.7842
caramel	0.8271
mineral	0.6958
resineux	0.8414
alliace	0.9671
fruit_a_noyau	0.7625
metal	0.7019
metallique	0.6920
peponide	0.7530
melon	0.7489
brule	0.8648
feuille	0.6811
alcool_de_fut	0.8738
ether	0.8831
boisson_fermentee	0.8038
camphre	0.8709
miel	0.7701
citronne	0.8623
racine	0.5957
oignon	0.9648
crucifere	0.8683
lacte	0.6665
fleur_d_arbre	0.7647
vin	0.8271
fromage	0.8066
poire	0.9127
banane	0.8617
champignon	0.7101
cafe	0.9130
cacao	0.7971
musque	0.9006
savon	0.8465
beurre	0.7857
noix_de_coco	0.9190
anise	0.8021
pin	0.8619
vanille	0.9087
jasmin	0.8270
ambre	0.8960
ail	0.9773
musc	0.9193
cereale	0.8609
peche	0.7715
cerise	0.8830
violette	0.7499
rhum	0.8663
