Label	AUC-ROC
vegetal	0.6498
fruite	0.7509
frais	0.7166
vegetal_vert	0.6949
doux	0.7299
gras	0.6929
floral	0.7553
boise	0.7221
vert	0.6925
aldehyde	0.7019
chimique	0.7079
empyreumatique	0.8621
balsamique	0.7433
aldehyde_frais	0.6818
fruit_exotique	0.7614
herbe	0.6750
legume	0.7455
fermentaire	0.6701
phenole	0.8108
epice	0.7341
fleur_d_arbuste	0.7618
cuit	0.8602
terreux	0.6697
fruit_sec	0.7790
fleur_du_jardin	0.7046
agrume	0.7904
oleagineux	0.8046
lactique	0.7067
soufre	0.9492
plante_aromatique	0.6922
animal	0.7330
fruit_a_coque	0.7771
moisi	0.6735
fruit_a_pepins	0.8472
torrefie	0.8492
medicinal	0.8344
vegetal_sec	0.7117
rose	0.7521
huile	0.6918
lactone	0.7545
menthe	0.8473
bois	0.7846
creme	0.7266
boissons_alcoolisees	0.8274
sucre_cuit	0.8056
baie	0.6730
poudre	0.7922
viande_cuite	0.9351
pomme	0.8906
malte	0.7921
mielle	0.7446
solvant	0.8880
ananas	0.8299
fruit_rouge	0.8052
coumarine	0.8096
caramel	0.8310
mineral	0.6848
resineux	0.8484
alliace	0.9739
fruit_a_noyau	0.7998
metal	0.7066
metallique	0.6927
peponide	0.7491
melon	0.7462
brule	0.8653
feuille	0.6998
alcool_de_fut	0.8852
ether	0.8921
boisson_fermentee	0.7864
camphre	0.8826
miel	0.7877
citronne	0.8445
racine	0.5990
oignon	0.9734
crucifere	0.8787
lacte	0.6808
fleur_d_arbre	0.7604
vin	0.8114
fromage	0.8154
poire	0.9100
banane	0.8897
champignon	0.7272
cafe	0.9072
cacao	0.7974
musque	0.8981
savon	0.8475
beurre	0.7984
noix_de_coco	0.9420
anise	0.8102
pin	0.8609
vanille	0.9287
jasmin	0.8201
ambre	0.9064
ail	0.9770
musc	0.9138
cereale	0.8626
peche	0.8139
cerise	0.8758
violette	0.7417
rhum	0.8683
