Label	AUC-ROC
vegetal	0.6541
fruite	0.7318
frais	0.7307
vegetal_vert	0.7142
doux	0.6666
gras	0.6660
floral	0.7559
boise	0.7117
vert	0.7140
aldehyde	0.7163
chimique	0.6982
empyreumatique	0.8093
balsamique	0.7032
aldehyde_frais	0.7280
fruit_exotique	0.7570
herbe	0.7222
legume	0.7515
fermentaire	0.6671
phenole	0.7689
epice	0.6957
fleur_d_arbuste	0.7745
cuit	0.7679
terreux	0.6092
fruit_sec	0.7025
fleur_du_jardin	0.7395
agrume	0.8249
oleagineux	0.7457
lactique	0.7054
soufre	0.8961
plante_aromatique	0.7369
animal	0.7135
fruit_a_coque	0.7666
moisi	0.6435
fruit_a_pepins	0.8236
torrefie	0.8413
medicinal	0.8055
vegetal_sec	0.7082
rose	0.8022
huile	0.7700
lactone	0.7672
menthe	0.8513
bois	0.7968
creme	0.7172
boissons_alcoolisees	0.8610
sucre_cuit	0.7641
baie	0.6933
poudre	0.7841
viande_cuite	0.8842
pomme	0.8765
malte	0.7949
mielle	0.7523
solvant	0.9158
ananas	0.8674
fruit_rouge	0.7241
coumarine	0.7781
caramel	0.8214
mineral	0.6350
resineux	0.8424
alliace	0.9698
fruit_a_noyau	0.8042
metal	0.6497
metallique	0.6376
peponide	0.7809
melon	0.7794
brule	0.8715
feuille	0.7541
alcool_de_fut	0.8944
ether	0.9178
boisson_fermentee	0.8192
camphre	0.8388
miel	0.7459
citronne	0.7442
racine	0.4887
oignon	0.9578
crucifere	0.7889
lacte	0.7786
fleur_d_arbre	0.7748
vin	0.8257
fromage	0.7720
poire	0.8972
banane	0.8516
champignon	0.7397
cafe	0.8660
cacao	0.7909
musque	0.9169
savon	0.7225
beurre	0.7909
noix_de_coco	0.8686
anise	0.7422
pin	0.9166
vanille	0.7898
jasmin	0.7980
ambre	0.9522
ail	0.9701
musc	0.9447
cereale	0.8064
peche	0.8165
cerise	0.7673
violette	0.8424
rhum	0.8691
