Label	AUC-ROC
vegetal	0.6302
fruite	0.7463
frais	0.7017
vegetal_vert	0.6780
doux	0.7230
gras	0.6983
floral	0.7623
boise	0.7186
vert	0.6819
aldehyde	0.6908
chimique	0.7178
empyreumatique	0.8608
balsamique	0.7332
aldehyde_frais	0.6682
fruit_exotique	0.7586
herbe	0.6609
legume	0.7374
fermentaire	0.6830
phenole	0.8102
epice	0.7324
fleur_d_arbuste	0.7731
cuit	0.8592
terreux	0.6659
fruit_sec	0.7777
fleur_du_jardin	0.7068
agrume	0.7808
oleagineux	0.7985
lactique	0.7078
soufre	0.9464
plante_aromatique	0.7030
animal	0.7311
fruit_a_coque	0.7745
moisi	0.6701
fruit_a_pepins	0.8374
torrefie	0.8453
medicinal	0.8308
vegetal_sec	0.7148
rose	0.7540
huile	0.6903
lactone	0.7309
menthe	0.8509
bois	0.7850
creme	0.7180
boissons_alcoolisees	0.8290
sucre_cuit	0.8010
baie	0.6640
poudre	0.8018
viande_cuite	0.9369
pomme	0.8738
malte	0.7908
mielle	0.7498
solvant	0.8782
ananas	0.8278
fruit_rouge	0.8207
coumarine	0.7831
caramel	0.8248
mineral	0.6679
resineux	0.8460
alliace	0.9730
fruit_a_noyau	0.8028
metal	0.6991
metallique	0.6832
peponide	0.7526
melon	0.7488
brule	0.8546
feuille	0.6506
alcool_de_fut	0.8767
ether	0.8816
boisson_fermentee	0.7978
camphre	0.8866
miel	0.7895
citronne	0.8461
racine	0.5870
oignon	0.9732
crucifere	0.8633
lacte	0.6622
fleur_d_arbre	0.7664
vin	0.8181
fromage	0.8338
poire	0.9111
banane	0.8765
champignon	0.7585
cafe	0.9101
cacao	0.7872
musque	0.8787
savon	0.8446
beurre	0.8137
noix_de_coco	0.9305
anise	0.8063
pin	0.8721
vanille	0.9186
jasmin	0.8125
ambre	0.8907
ail	0.9756
musc	0.9117
cereale	0.8755
peche	0.8058
cerise	0.8765
violette	0.7460
rhum	0.8625
