Label	AUC-ROC
vegetal	0.6620
fruite	0.7165
frais	0.7311
vegetal_vert	0.7100
doux	0.6507
gras	0.6528
floral	0.7480
boise	0.6943
vert	0.7209
aldehyde	0.7144
chimique	0.6449
empyreumatique	0.8087
balsamique	0.6775
aldehyde_frais	0.7156
fruit_exotique	0.7336
herbe	0.7019
legume	0.7315
fermentaire	0.6503
phenole	0.7463
epice	0.6610
fleur_d_arbuste	0.7485
cuit	0.7775
terreux	0.5829
fruit_sec	0.6848
fleur_du_jardin	0.7191
agrume	0.8214
oleagineux	0.7374
lactique	0.6993
soufre	0.9050
plante_aromatique	0.7211
animal	0.6806
fruit_a_coque	0.7579
moisi	0.6321
fruit_a_pepins	0.7944
torrefie	0.8243
medicinal	0.7643
vegetal_sec	0.7209
rose	0.7968
huile	0.7546
lactone	0.7336
menthe	0.8365
bois	0.8048
creme	0.6981
boissons_alcoolisees	0.8169
sucre_cuit	0.7778
baie	0.6464
poudre	0.7785
viande_cuite	0.8680
pomme	0.8818
malte	0.7865
mielle	0.7303
solvant	0.8861
ananas	0.8387
fruit_rouge	0.6679
coumarine	0.7694
caramel	0.8427
mineral	0.6366
resineux	0.8461
alliace	0.9739
fruit_a_noyau	0.7691
metal	0.6568
metallique	0.6400
peponide	0.7680
melon	0.7704
brule	0.8589
feuille	0.7102
alcool_de_fut	0.8601
ether	0.8876
boisson_fermentee	0.7819
camphre	0.8229
miel	0.7054
citronne	0.7679
racine	0.4671
oignon	0.9641
crucifere	0.8003
lacte	0.7813
fleur_d_arbre	0.7792
vin	0.7979
fromage	0.7757
poire	0.8719
banane	0.8304
champignon	0.7507
cafe	0.8775
cacao	0.7850
musque	0.8594
savon	0.7290
beurre	0.7986
noix_de_coco	0.8970
anise	0.7376
pin	0.9075
vanille	0.7825
jasmin	0.7780
ambre	0.9318
ail	0.9680
musc	0.9046
cereale	0.8057
peche	0.8032
cerise	0.7660
violette	0.8252
rhum	0.8091
