Label	AUC-ROC
vegetal	0.7075
fruite	0.7324
frais	0.7371
vegetal_vert	0.7441
doux	0.7102
gras	0.6610
floral	0.7802
boise	0.7134
vert	0.7105
aldehyde	0.7592
chimique	0.6809
empyreumatique	0.7936
balsamique	0.6912
aldehyde_frais	0.7436
fruit_exotique	0.7189
herbe	0.7153
legume	0.7662
fermentaire	0.6460
phenole	0.7989
epice	0.7051
fleur_d_arbuste	0.7104
cuit	0.7773
terreux	0.6478
fruit_sec	0.7281
fleur_du_jardin	0.7430
agrume	0.8026
oleagineux	0.7537
lactique	0.6990
soufre	0.8812
plante_aromatique	0.7597
animal	0.7072
fruit_a_coque	0.8094
moisi	0.6588
fruit_a_pepins	0.7699
torrefie	0.7844
medicinal	0.8207
vegetal_sec	0.6654
rose	0.7339
huile	0.7346
lactone	0.7440
menthe	0.8533
bois	0.8251
creme	0.6471
boissons_alcoolisees	0.7737
sucre_cuit	0.8116
baie	0.7598
poudre	0.8004
viande_cuite	0.8351
pomme	0.8340
malte	0.7754
mielle	0.7936
solvant	0.7750
ananas	0.8138
fruit_rouge	0.7084
coumarine	0.7122
caramel	0.8633
mineral	0.6779
resineux	0.8814
alliace	0.9587
fruit_a_noyau	0.7592
metal	0.7046
metallique	0.7013
peponide	0.7916
melon	0.7913
brule	0.8366
feuille	0.6307
alcool_de_fut	0.8132
ether	0.8463
boisson_fermentee	0.7455
camphre	0.9202
miel	0.7501
citronne	0.8182
racine	0.5798
oignon	0.9799
crucifere	0.7902
lacte	0.6990
fleur_d_arbre	0.7607
vin	0.7589
fromage	0.7951
poire	0.8085
banane	0.8318
champignon	0.6875
cafe	0.8358
cacao	0.7012
musque	0.9398
savon	0.8090
beurre	0.8165
noix_de_coco	0.7820
anise	0.6198
pin	0.9404
vanille	0.8612
jasmin	0.8700
ambre	0.8969
ail	0.9730
musc	0.9733
cereale	0.8819
peche	0.7782
cerise	0.7362
violette	0.8438
rhum	0.8324
