Label	AUC-ROC
vegetal	0.6611
fruite	0.7513
frais	0.7253
vegetal_vert	0.7038
doux	0.7195
gras	0.6899
floral	0.7559
boise	0.7233
vert	0.7074
aldehyde	0.6932
chimique	0.6996
empyreumatique	0.8675
balsamique	0.7350
aldehyde_frais	0.6812
fruit_exotique	0.7665
herbe	0.6748
legume	0.7648
fermentaire	0.6603
phenole	0.8181
epice	0.7430
fleur_d_arbuste	0.7600
cuit	0.8670
terreux	0.6703
fruit_sec	0.7751
fleur_du_jardin	0.7149
agrume	0.7858
oleagineux	0.7980
lactique	0.7163
soufre	0.9505
plante_aromatique	0.6978
animal	0.7434
fruit_a_coque	0.7828
moisi	0.6737
fruit_a_pepins	0.8487
torrefie	0.8675
medicinal	0.8399
vegetal_sec	0.6900
rose	0.7498
huile	0.6946
lactone	0.7714
menthe	0.8470
bois	0.7900
creme	0.7516
boissons_alcoolisees	0.8252
sucre_cuit	0.8128
baie	0.6853
poudre	0.7840
viande_cuite	0.9467
pomme	0.8861
malte	0.8031
mielle	0.7426
solvant	0.8789
ananas	0.8252
fruit_rouge	0.8192
coumarine	0.7900
caramel	0.8364
mineral	0.7097
resineux	0.8580
alliace	0.9746
fruit_a_noyau	0.8222
metal	0.7269
metallique	0.7165
peponide	0.7683
melon	0.7641
brule	0.8707
feuille	0.7094
alcool_de_fut	0.8883
ether	0.8886
boisson_fermentee	0.7792
camphre	0.8885
miel	0.7797
citronne	0.8385
racine	0.6184
oignon	0.9747
crucifere	0.8734
lacte	0.7063
fleur_d_arbre	0.7831
vin	0.7958
fromage	0.8214
poire	0.9162
banane	0.8874
champignon	0.7561
cafe	0.9239
cacao	0.8090
musque	0.9009
savon	0.8417
beurre	0.7947
noix_de_coco	0.9430
anise	0.8147
pin	0.8805
vanille	0.9577
jasmin	0.7996
ambre	0.8944
ail	0.9782
musc	0.9204
cereale	0.8665
peche	0.8359
cerise	0.8700
violette	0.7712
rhum	0.8730
