Label	AUC-ROC
vegetal	0.6926
fruite	0.7435
frais	0.7461
vegetal_vert	0.7243
doux	0.7065
gras	0.6659
floral	0.7591
boise	0.7727
vert	0.7592
aldehyde	0.7336
chimique	0.7236
empyreumatique	0.8138
balsamique	0.7836
aldehyde_frais	0.7250
fruit_exotique	0.7733
herbe	0.7133
legume	0.8200
fermentaire	0.7018
phenole	0.7829
epice	0.7341
fleur_d_arbuste	0.7960
cuit	0.7947
terreux	0.6516
fruit_sec	0.7691
fleur_du_jardin	0.7290
agrume	0.7699
oleagineux	0.7945
lactique	0.7340
soufre	0.9502
plante_aromatique	0.7846
animal	0.7080
fruit_a_coque	0.7953
moisi	0.6727
fruit_a_pepins	0.8648
torrefie	0.8611
medicinal	0.8242
vegetal_sec	0.6967
rose	0.8842
huile	0.7176
lactone	0.7679
menthe	0.8386
bois	0.8784
creme	0.7630
boissons_alcoolisees	0.7234
sucre_cuit	0.8059
baie	0.6797
poudre	0.8259
viande_cuite	0.8605
pomme	0.9131
malte	0.8656
mielle	0.8048
solvant	0.8185
ananas	0.8746
fruit_rouge	0.7468
coumarine	0.8708
caramel	0.8738
mineral	0.7079
resineux	0.9006
alliace	0.9664
fruit_a_noyau	0.7513
metal	0.7255
metallique	0.7205
peponide	0.9177
melon	0.9178
brule	0.8152
feuille	0.6926
alcool_de_fut	0.6988
ether	0.8428
boisson_fermentee	0.7869
camphre	0.8690
miel	0.8369
citronne	0.8379
racine	0.7351
oignon	0.9662
crucifere	0.9110
lacte	0.7398
fleur_d_arbre	0.7959
vin	0.8197
fromage	0.8646
poire	0.9188
banane	0.9071
champignon	0.7180
cafe	0.8841
cacao	0.8697
musque	0.9157
savon	0.8316
beurre	0.8126
noix_de_coco	0.8847
anise	0.7506
pin	0.9375
vanille	0.9104
jasmin	0.7978
ambre	0.9235
ail	0.9691
musc	0.9235
cereale	0.8900
peche	0.8225
cerise	0.8201
violette	0.8944
rhum	0.7511
