Label	AUC-ROC
vegetal	0.6998
fruite	0.7405
frais	0.7314
vegetal_vert	0.7305
doux	0.7054
gras	0.6680
floral	0.7759
boise	0.7278
vert	0.7273
aldehyde	0.7301
chimique	0.7084
empyreumatique	0.7880
balsamique	0.7177
aldehyde_frais	0.7065
fruit_exotique	0.7528
herbe	0.6739
legume	0.7913
fermentaire	0.6545
phenole	0.8040
epice	0.6930
fleur_d_arbuste	0.7380
cuit	0.7680
terreux	0.7112
fruit_sec	0.7381
fleur_du_jardin	0.7448
agrume	0.8175
oleagineux	0.7709
lactique	0.7162
soufre	0.8964
plante_aromatique	0.6979
animal	0.6784
fruit_a_coque	0.8140
moisi	0.6887
fruit_a_pepins	0.7732
torrefie	0.7929
medicinal	0.8201
vegetal_sec	0.6556
rose	0.7366
huile	0.7441
lactone	0.7684
menthe	0.8174
bois	0.8110
creme	0.7232
boissons_alcoolisees	0.8095
sucre_cuit	0.8003
baie	0.7528
poudre	0.8443
viande_cuite	0.8337
pomme	0.8512
malte	0.7643
mielle	0.8069
solvant	0.8267
ananas	0.8563
fruit_rouge	0.7614
coumarine	0.7231
caramel	0.8471
mineral	0.7121
resineux	0.8764
alliace	0.9735
fruit_a_noyau	0.7381
metal	0.7312
metallique	0.7275
peponide	0.7989
melon	0.7971
brule	0.8371
feuille	0.5880
alcool_de_fut	0.8377
ether	0.8650
boisson_fermentee	0.7759
camphre	0.9337
miel	0.7570
citronne	0.8438
racine	0.5614
oignon	0.9778
crucifere	0.7723
lacte	0.6924
fleur_d_arbre	0.7561
vin	0.8010
fromage	0.7723
poire	0.8197
banane	0.8634
champignon	0.7224
cafe	0.8449
cacao	0.7212
musque	0.9449
savon	0.7872
beurre	0.8201
noix_de_coco	0.7760
anise	0.6327
pin	0.9539
vanille	0.8784
jasmin	0.8899
ambre	0.8928
ail	0.9700
musc	0.9849
cereale	0.8831
peche	0.7957
cerise	0.8205
violette	0.8076
rhum	0.8514
