Label	AUC-ROC
vegetal	0.6994
fruite	0.7330
frais	0.7441
vegetal_vert	0.7222
doux	0.6851
gras	0.6594
floral	0.7453
boise	0.7573
vert	0.7502
aldehyde	0.7287
chimique	0.6938
empyreumatique	0.8107
balsamique	0.7451
aldehyde_frais	0.7145
fruit_exotique	0.7658
herbe	0.7033
legume	0.8075
fermentaire	0.7029
phenole	0.7655
epice	0.7080
fleur_d_arbuste	0.7859
cuit	0.7915
terreux	0.6502
fruit_sec	0.7679
fleur_du_jardin	0.7245
agrume	0.7675
oleagineux	0.7934
lactique	0.7377
soufre	0.9427
plante_aromatique	0.7718
animal	0.6605
fruit_a_coque	0.7975
moisi	0.6738
fruit_a_pepins	0.8513
torrefie	0.8540
medicinal	0.7946
vegetal_sec	0.6856
rose	0.8673
huile	0.7288
lactone	0.7506
menthe	0.8268
bois	0.8705
creme	0.7566
boissons_alcoolisees	0.7135
sucre_cuit	0.7926
baie	0.6739
poudre	0.8098
viande_cuite	0.8451
pomme	0.9007
malte	0.8649
mielle	0.8125
solvant	0.8115
ananas	0.8743
fruit_rouge	0.7204
coumarine	0.8362
caramel	0.8764
mineral	0.6969
resineux	0.9018
alliace	0.9668
fruit_a_noyau	0.7502
metal	0.7114
metallique	0.7049
peponide	0.9152
melon	0.9169
brule	0.8201
feuille	0.6912
alcool_de_fut	0.6998
ether	0.8295
boisson_fermentee	0.7673
camphre	0.8454
miel	0.8190
citronne	0.8280
racine	0.7283
oignon	0.9661
crucifere	0.9084
lacte	0.7391
fleur_d_arbre	0.7979
vin	0.7962
fromage	0.8631
poire	0.9319
banane	0.9107
champignon	0.7236
cafe	0.8733
cacao	0.8732
musque	0.9025
savon	0.8487
beurre	0.8186
noix_de_coco	0.8569
anise	0.7114
pin	0.9394
vanille	0.9019
jasmin	0.8036
ambre	0.9218
ail	0.9671
musc	0.9298
cereale	0.8996
peche	0.8257
cerise	0.8020
violette	0.8694
rhum	0.7563
