Label	AUC-ROC
vegetal	0.7064
fruite	0.7343
frais	0.7443
vegetal_vert	0.7458
doux	0.7121
gras	0.6720
floral	0.7873
boise	0.7301
vert	0.7406
aldehyde	0.7631
chimique	0.6949
empyreumatique	0.7967
balsamique	0.6886
aldehyde_frais	0.7529
fruit_exotique	0.7429
herbe	0.7248
legume	0.7811
fermentaire	0.6558
phenole	0.8164
epice	0.7380
fleur_d_arbuste	0.7286
cuit	0.7812
terreux	0.7089
fruit_sec	0.7578
fleur_du_jardin	0.7651
agrume	0.8085
oleagineux	0.7822
lactique	0.7066
soufre	0.8859
plante_aromatique	0.7527
animal	0.6850
fruit_a_coque	0.8166
moisi	0.6930
fruit_a_pepins	0.7721
torrefie	0.7838
medicinal	0.8499
vegetal_sec	0.6930
rose	0.7430
huile	0.7403
lactone	0.7898
menthe	0.8546
bois	0.8326
creme	0.6748
boissons_alcoolisees	0.7931
sucre_cuit	0.8119
baie	0.7568
poudre	0.8343
viande_cuite	0.8271
pomme	0.8498
malte	0.7680
mielle	0.8029
solvant	0.8053
ananas	0.8359
fruit_rouge	0.7601
coumarine	0.7646
caramel	0.8641
mineral	0.6700
resineux	0.8844
alliace	0.9667
fruit_a_noyau	0.7461
metal	0.6911
metallique	0.6906
peponide	0.8107
melon	0.8098
brule	0.8524
feuille	0.6579
alcool_de_fut	0.8268
ether	0.8727
boisson_fermentee	0.7606
camphre	0.9302
miel	0.7639
citronne	0.8351
racine	0.5764
oignon	0.9803
crucifere	0.7970
lacte	0.7462
fleur_d_arbre	0.7618
vin	0.7877
fromage	0.7933
poire	0.8257
banane	0.8596
champignon	0.7155
cafe	0.8409
cacao	0.7076
musque	0.9596
savon	0.7935
beurre	0.8092
noix_de_coco	0.8324
anise	0.6513
pin	0.9275
vanille	0.8832
jasmin	0.8910
ambre	0.9055
ail	0.9756
musc	0.9838
cereale	0.8792
peche	0.7943
cerise	0.8016
violette	0.8564
rhum	0.8240
