Label	AUC-ROC
vegetal	0.6680
fruite	0.6963
frais	0.7091
vegetal_vert	0.6743
doux	0.5920
gras	0.6581
floral	0.7049
boise	0.7159
vert	0.6615
aldehyde	0.7002
chimique	0.5919
empyreumatique	0.7857
balsamique	0.6103
aldehyde_frais	0.7009
fruit_exotique	0.6992
herbe	0.6915
legume	0.7352
fermentaire	0.6917
phenole	0.7855
epice	0.6651
fleur_d_arbuste	0.7235
cuit	0.7580
terreux	0.5846
fruit_sec	0.6978
fleur_du_jardin	0.6384
agrume	0.7473
oleagineux	0.7005
lactique	0.6445
soufre	0.9244
plante_aromatique	0.6949
animal	0.5822
fruit_a_coque	0.7523
moisi	0.5811
fruit_a_pepins	0.7156
torrefie	0.8044
medicinal	0.7128
vegetal_sec	0.6716
rose	0.7293
huile	0.7406
lactone	0.6302
menthe	0.8158
bois	0.8351
creme	0.6546
boissons_alcoolisees	0.8062
sucre_cuit	0.7046
baie	0.6022
poudre	0.7147
viande_cuite	0.8702
pomme	0.7644
malte	0.8106
mielle	0.8230
solvant	0.8442
ananas	0.7862
fruit_rouge	0.6451
coumarine	0.7181
caramel	0.7909
mineral	0.4976
resineux	0.8668
alliace	0.9492
fruit_a_noyau	0.6855
metal	0.4562
metallique	0.4588
peponide	0.7145
melon	0.7081
brule	0.8400
feuille	0.6241
alcool_de_fut	0.8006
ether	0.8424
boisson_fermentee	0.7338
camphre	0.9109
miel	0.8854
citronne	0.7956
racine	0.5932
oignon	0.9505
crucifere	0.8282
lacte	0.5814
fleur_d_arbre	0.7563
vin	0.7370
fromage	0.8520
poire	0.8496
banane	0.8258
champignon	0.7181
cafe	0.8481
cacao	0.7265
musque	0.8428
savon	0.7297
beurre	0.7034
noix_de_coco	0.8629
anise	0.7296
pin	0.8739
vanille	0.7674
jasmin	0.8343
ambre	0.8725
ail	0.9299
musc	0.8680
cereale	0.8581
peche	0.7203
cerise	0.7387
violette	0.7936
rhum	0.8233
