Label	AUC-ROC
vegetal	0.7029
fruite	0.7339
frais	0.7421
vegetal_vert	0.7432
doux	0.7149
gras	0.6635
floral	0.7812
boise	0.7308
vert	0.7348
aldehyde	0.7588
chimique	0.6996
empyreumatique	0.8002
balsamique	0.7012
aldehyde_frais	0.7483
fruit_exotique	0.7494
herbe	0.7225
legume	0.7760
fermentaire	0.6521
phenole	0.8212
epice	0.7455
fleur_d_arbuste	0.7425
cuit	0.7788
terreux	0.6934
fruit_sec	0.7566
fleur_du_jardin	0.7622
agrume	0.8130
oleagineux	0.7816
lactique	0.7190
soufre	0.8844
plante_aromatique	0.7608
animal	0.6851
fruit_a_coque	0.8138
moisi	0.6828
fruit_a_pepins	0.7810
torrefie	0.7897
medicinal	0.8581
vegetal_sec	0.6825
rose	0.7563
huile	0.7318
lactone	0.7943
menthe	0.8733
bois	0.8296
creme	0.6997
boissons_alcoolisees	0.8081
sucre_cuit	0.8205
baie	0.7576
poudre	0.8461
viande_cuite	0.8278
pomme	0.8573
malte	0.7717
mielle	0.7819
solvant	0.8033
ananas	0.8663
fruit_rouge	0.7527
coumarine	0.7818
caramel	0.8661
mineral	0.6933
resineux	0.8799
alliace	0.9655
fruit_a_noyau	0.7646
metal	0.7114
metallique	0.7159
peponide	0.8039
melon	0.7988
brule	0.8610
feuille	0.6529
alcool_de_fut	0.8471
ether	0.8703
boisson_fermentee	0.7691
camphre	0.9252
miel	0.7533
citronne	0.8382
racine	0.5586
oignon	0.9795
crucifere	0.7839
lacte	0.7570
fleur_d_arbre	0.7465
vin	0.7956
fromage	0.7844
poire	0.8363
banane	0.8511
champignon	0.6665
cafe	0.8470
cacao	0.7135
musque	0.9517
savon	0.7865
beurre	0.8225
noix_de_coco	0.8240
anise	0.6290
pin	0.9328
vanille	0.8712
jasmin	0.8773
ambre	0.9056
ail	0.9753
musc	0.9813
cereale	0.8805
peche	0.8048
cerise	0.8175
violette	0.8411
rhum	0.8394
