Label	AUC-ROC
vegetal	0.6838
fruite	0.7493
frais	0.7131
vegetal_vert	0.6982
doux	0.6414
gras	0.6690
floral	0.7219
boise	0.7148
vert	0.6696
aldehyde	0.7267
chimique	0.6905
empyreumatique	0.7972
balsamique	0.6572
aldehyde_frais	0.7086
fruit_exotique	0.7760
herbe	0.6793
legume	0.7487
fermentaire	0.7046
phenole	0.8087
epice	0.6865
fleur_d_arbuste	0.7089
cuit	0.7648
terreux	0.6003
fruit_sec	0.7238
fleur_du_jardin	0.7301
agrume	0.7784
oleagineux	0.7293
lactique	0.7266
soufre	0.9308
plante_aromatique	0.7311
animal	0.6582
fruit_a_coque	0.7417
moisi	0.6265
fruit_a_pepins	0.7952
torrefie	0.8333
medicinal	0.7734
vegetal_sec	0.7121
rose	0.7506
huile	0.7832
lactone	0.7736
menthe	0.8612
bois	0.8656
creme	0.7421
boissons_alcoolisees	0.8371
sucre_cuit	0.7261
baie	0.6209
poudre	0.8102
viande_cuite	0.8869
pomme	0.8261
malte	0.8129
mielle	0.8844
solvant	0.8816
ananas	0.8635
fruit_rouge	0.7454
coumarine	0.8234
caramel	0.7827
mineral	0.5562
resineux	0.8891
alliace	0.9549
fruit_a_noyau	0.8499
metal	0.5676
metallique	0.5716
peponide	0.7567
melon	0.7628
brule	0.8145
feuille	0.6661
alcool_de_fut	0.8739
ether	0.8945
boisson_fermentee	0.8075
camphre	0.9345
miel	0.8992
citronne	0.8481
racine	0.6730
oignon	0.9561
crucifere	0.8099
lacte	0.7212
fleur_d_arbre	0.7637
vin	0.8177
fromage	0.8272
poire	0.8518
banane	0.9297
champignon	0.6907
cafe	0.8462
cacao	0.7655
musque	0.8291
savon	0.7442
beurre	0.7797
noix_de_coco	0.9338
anise	0.7177
pin	0.9018
vanille	0.8031
jasmin	0.8456
ambre	0.8554
ail	0.9580
musc	0.8800
cereale	0.8217
peche	0.7843
cerise	0.7907
violette	0.8011
rhum	0.8518
