Label	AUC-ROC
vegetal	0.7083
fruite	0.7387
frais	0.7390
vegetal_vert	0.7434
doux	0.7110
gras	0.6696
floral	0.7810
boise	0.7203
vert	0.7321
aldehyde	0.7590
chimique	0.6929
empyreumatique	0.7944
balsamique	0.6911
aldehyde_frais	0.7512
fruit_exotique	0.7365
herbe	0.7230
legume	0.7726
fermentaire	0.6600
phenole	0.8195
epice	0.7295
fleur_d_arbuste	0.7357
cuit	0.7791
terreux	0.6865
fruit_sec	0.7551
fleur_du_jardin	0.7509
agrume	0.8054
oleagineux	0.7816
lactique	0.7201
soufre	0.8762
plante_aromatique	0.7639
animal	0.7024
fruit_a_coque	0.8109
moisi	0.6696
fruit_a_pepins	0.7824
torrefie	0.7856
medicinal	0.8576
vegetal_sec	0.6703
rose	0.7430
huile	0.7415
lactone	0.7879
menthe	0.8769
bois	0.8262
creme	0.6857
boissons_alcoolisees	0.7971
sucre_cuit	0.8110
baie	0.7562
poudre	0.8176
viande_cuite	0.8356
pomme	0.8399
malte	0.7677
mielle	0.7798
solvant	0.7775
ananas	0.8431
fruit_rouge	0.7296
coumarine	0.7781
caramel	0.8660
mineral	0.6943
resineux	0.8795
alliace	0.9655
fruit_a_noyau	0.7685
metal	0.7072
metallique	0.7134
peponide	0.7861
melon	0.7825
brule	0.8415
feuille	0.6243
alcool_de_fut	0.8330
ether	0.8533
boisson_fermentee	0.7653
camphre	0.9248
miel	0.7419
citronne	0.8397
racine	0.5654
oignon	0.9799
crucifere	0.7782
lacte	0.7294
fleur_d_arbre	0.7715
vin	0.7781
fromage	0.7964
poire	0.8166
banane	0.8505
champignon	0.6685
cafe	0.8311
cacao	0.7132
musque	0.9582
savon	0.7880
beurre	0.8413
noix_de_coco	0.8241
anise	0.6426
pin	0.9321
vanille	0.8773
jasmin	0.8999
ambre	0.9064
ail	0.9743
musc	0.9826
cereale	0.8701
peche	0.8130
cerise	0.8006
violette	0.8776
rhum	0.8361
