Label	AUC-ROC
vegetal	0.6859
fruite	0.7150
frais	0.7020
vegetal_vert	0.6788
doux	0.6429
gras	0.6748
floral	0.7190
boise	0.7122
vert	0.6473
aldehyde	0.7110
chimique	0.6544
empyreumatique	0.7827
balsamique	0.6485
aldehyde_frais	0.7066
fruit_exotique	0.6885
herbe	0.6974
legume	0.7633
fermentaire	0.6993
phenole	0.7934
epice	0.6984
fleur_d_arbuste	0.7240
cuit	0.7593
terreux	0.5957
fruit_sec	0.7014
fleur_du_jardin	0.6784
agrume	0.7630
oleagineux	0.7082
lactique	0.6782
soufre	0.9383
plante_aromatique	0.7111
animal	0.6234
fruit_a_coque	0.7693
moisi	0.6168
fruit_a_pepins	0.7606
torrefie	0.7992
medicinal	0.7584
vegetal_sec	0.6786
rose	0.7439
huile	0.7494
lactone	0.6951
menthe	0.8338
bois	0.8460
creme	0.6895
boissons_alcoolisees	0.7765
sucre_cuit	0.7171
baie	0.6858
poudre	0.7492
viande_cuite	0.8785
pomme	0.7927
malte	0.8119
mielle	0.8551
solvant	0.8596
ananas	0.7574
fruit_rouge	0.6695
coumarine	0.7385
caramel	0.7936
mineral	0.5240
resineux	0.8800
alliace	0.9639
fruit_a_noyau	0.7399
metal	0.5288
metallique	0.5453
peponide	0.6948
melon	0.6965
brule	0.8403
feuille	0.6361
alcool_de_fut	0.8126
ether	0.8563
boisson_fermentee	0.7137
camphre	0.9205
miel	0.8819
citronne	0.8212
racine	0.6018
oignon	0.9645
crucifere	0.8457
lacte	0.5920
fleur_d_arbre	0.7629
vin	0.7351
fromage	0.8589
poire	0.8278
banane	0.8607
champignon	0.7702
cafe	0.8578
cacao	0.7196
musque	0.8428
savon	0.7546
beurre	0.7446
noix_de_coco	0.8078
anise	0.7491
pin	0.8887
vanille	0.7965
jasmin	0.8302
ambre	0.8706
ail	0.9597
musc	0.8918
cereale	0.8747
peche	0.7269
cerise	0.7572
violette	0.7538
rhum	0.8631
