Label	AUC-ROC
vegetal	0.6909
fruite	0.7358
frais	0.7274
vegetal_vert	0.7127
doux	0.6838
gras	0.6485
floral	0.7410
boise	0.7577
vert	0.7278
aldehyde	0.7153
chimique	0.6710
empyreumatique	0.8090
balsamique	0.7461
aldehyde_frais	0.6965
fruit_exotique	0.7641
herbe	0.6861
legume	0.8020
fermentaire	0.6844
phenole	0.7577
epice	0.7051
fleur_d_arbuste	0.7711
cuit	0.7888
terreux	0.6859
fruit_sec	0.7609
fleur_du_jardin	0.7375
agrume	0.7796
oleagineux	0.7797
lactique	0.7256
soufre	0.9542
plante_aromatique	0.7819
animal	0.6547
fruit_a_coque	0.7917
moisi	0.6631
fruit_a_pepins	0.8567
torrefie	0.8584
medicinal	0.7901
vegetal_sec	0.6573
rose	0.8626
huile	0.7060
lactone	0.7084
menthe	0.8397
bois	0.8663
creme	0.7193
boissons_alcoolisees	0.7095
sucre_cuit	0.7772
baie	0.6179
poudre	0.8023
viande_cuite	0.8404
pomme	0.8944
malte	0.8661
mielle	0.7996
solvant	0.8050
ananas	0.8688
fruit_rouge	0.7202
coumarine	0.8100
caramel	0.8688
mineral	0.7065
resineux	0.9045
alliace	0.9692
fruit_a_noyau	0.7160
metal	0.7132
metallique	0.7121
peponide	0.9039
melon	0.9056
brule	0.8456
feuille	0.6396
alcool_de_fut	0.6991
ether	0.8182
boisson_fermentee	0.7526
camphre	0.8551
miel	0.7827
citronne	0.8329
racine	0.7569
oignon	0.9679
crucifere	0.9080
lacte	0.7273
fleur_d_arbre	0.8126
vin	0.7862
fromage	0.8486
poire	0.9214
banane	0.9045
champignon	0.7180
cafe	0.8639
cacao	0.8605
musque	0.9082
savon	0.8322
beurre	0.7983
noix_de_coco	0.8475
anise	0.7275
pin	0.9369
vanille	0.8930
jasmin	0.7841
ambre	0.9312
ail	0.9708
musc	0.9298
cereale	0.8856
peche	0.8111
cerise	0.8027
violette	0.8557
rhum	0.7436
