Label	AUC-ROC
vegetal	0.6934
fruite	0.7499
frais	0.7128
vegetal_vert	0.7047
doux	0.6644
gras	0.6860
floral	0.7447
boise	0.7248
vert	0.6817
aldehyde	0.7288
chimique	0.7023
empyreumatique	0.8081
balsamique	0.6735
aldehyde_frais	0.7258
fruit_exotique	0.7699
herbe	0.7034
legume	0.7640
fermentaire	0.6986
phenole	0.8011
epice	0.7018
fleur_d_arbuste	0.7595
cuit	0.7720
terreux	0.5903
fruit_sec	0.7206
fleur_du_jardin	0.7237
agrume	0.7819
oleagineux	0.7319
lactique	0.7294
soufre	0.9349
plante_aromatique	0.7296
animal	0.6572
fruit_a_coque	0.7451
moisi	0.6310
fruit_a_pepins	0.8050
torrefie	0.8429
medicinal	0.7823
vegetal_sec	0.7285
rose	0.7783
huile	0.7904
lactone	0.7610
menthe	0.8576
bois	0.8610
creme	0.7441
boissons_alcoolisees	0.8332
sucre_cuit	0.7305
baie	0.7256
poudre	0.8188
viande_cuite	0.8819
pomme	0.8257
malte	0.8247
mielle	0.8896
solvant	0.8945
ananas	0.8525
fruit_rouge	0.7521
coumarine	0.8138
caramel	0.7825
mineral	0.5735
resineux	0.8854
alliace	0.9600
fruit_a_noyau	0.8185
metal	0.5760
metallique	0.5825
peponide	0.7657
melon	0.7754
brule	0.8511
feuille	0.6588
alcool_de_fut	0.8831
ether	0.9072
boisson_fermentee	0.7975
camphre	0.9361
miel	0.9188
citronne	0.8807
racine	0.6487
oignon	0.9612
crucifere	0.7857
lacte	0.7529
fleur_d_arbre	0.7801
vin	0.8022
fromage	0.8167
poire	0.8548
banane	0.9295
champignon	0.7049
cafe	0.8777
cacao	0.8028
musque	0.8347
savon	0.7633
beurre	0.7936
noix_de_coco	0.9381
anise	0.7029
pin	0.8914
vanille	0.8167
jasmin	0.8448
ambre	0.8739
ail	0.9594
musc	0.8942
cereale	0.8452
peche	0.7639
cerise	0.7865
violette	0.8042
rhum	0.8729
