Label	AUC-ROC
vegetal	0.7095
fruite	0.7154
frais	0.7429
vegetal_vert	0.7450
doux	0.7060
gras	0.6560
floral	0.7496
boise	0.7132
vert	0.7189
aldehyde	0.7573
chimique	0.7101
empyreumatique	0.7916
balsamique	0.6802
aldehyde_frais	0.7490
fruit_exotique	0.7446
herbe	0.7254
legume	0.7700
fermentaire	0.6578
phenole	0.8259
epice	0.7270
fleur_d_arbuste	0.7134
cuit	0.7738
terreux	0.6971
fruit_sec	0.7433
fleur_du_jardin	0.7281
agrume	0.8110
oleagineux	0.7745
lactique	0.6917
soufre	0.8749
plante_aromatique	0.7534
animal	0.6776
fruit_a_coque	0.8122
moisi	0.6929
fruit_a_pepins	0.7527
torrefie	0.7753
medicinal	0.8514
vegetal_sec	0.6747
rose	0.7372
huile	0.7245
lactone	0.7784
menthe	0.8667
bois	0.8122
creme	0.6528
boissons_alcoolisees	0.7918
sucre_cuit	0.8001
baie	0.7465
poudre	0.8308
viande_cuite	0.8241
pomme	0.8283
malte	0.7729
mielle	0.7542
solvant	0.8043
ananas	0.8534
fruit_rouge	0.7344
coumarine	0.7724
caramel	0.8454
mineral	0.6814
resineux	0.8848
alliace	0.9552
fruit_a_noyau	0.7308
metal	0.7020
metallique	0.7031
peponide	0.7917
melon	0.7919
brule	0.8459
feuille	0.6468
alcool_de_fut	0.8393
ether	0.8807
boisson_fermentee	0.7402
camphre	0.9270
miel	0.7123
citronne	0.8303
racine	0.5456
oignon	0.9777
crucifere	0.7847
lacte	0.7230
fleur_d_arbre	0.7321
vin	0.7684
fromage	0.7825
poire	0.8133
banane	0.8486
champignon	0.6951
cafe	0.8278
cacao	0.7313
musque	0.9457
savon	0.7706
beurre	0.8216
noix_de_coco	0.8139
anise	0.6443
pin	0.9441
vanille	0.8494
jasmin	0.8218
ambre	0.9053
ail	0.9729
musc	0.9758
cereale	0.8645
peche	0.8077
cerise	0.8165
violette	0.8430
rhum	0.8482
