Label	AUC-ROC
vegetal	0.6835
fruite	0.7299
frais	0.7243
vegetal_vert	0.7098
doux	0.6788
gras	0.6338
floral	0.7370
boise	0.7525
vert	0.7280
aldehyde	0.7057
chimique	0.6867
empyreumatique	0.7990
balsamique	0.7354
aldehyde_frais	0.7022
fruit_exotique	0.7694
herbe	0.6969
legume	0.7960
fermentaire	0.6759
phenole	0.7629
epice	0.6976
fleur_d_arbuste	0.7753
cuit	0.7797
terreux	0.6637
fruit_sec	0.7588
fleur_du_jardin	0.7272
agrume	0.7730
oleagineux	0.7676
lactique	0.7046
soufre	0.9448
plante_aromatique	0.7664
animal	0.6776
fruit_a_coque	0.7838
moisi	0.6548
fruit_a_pepins	0.8493
torrefie	0.8467
medicinal	0.7959
vegetal_sec	0.6881
rose	0.8590
huile	0.7156
lactone	0.7021
menthe	0.8358
bois	0.8706
creme	0.7094
boissons_alcoolisees	0.7095
sucre_cuit	0.7806
baie	0.6319
poudre	0.8139
viande_cuite	0.8416
pomme	0.9042
malte	0.8547
mielle	0.7809
solvant	0.7824
ananas	0.8623
fruit_rouge	0.7223
coumarine	0.8253
caramel	0.8600
mineral	0.6901
resineux	0.9030
alliace	0.9596
fruit_a_noyau	0.7426
metal	0.6967
metallique	0.6911
peponide	0.9043
melon	0.8972
brule	0.8423
feuille	0.6263
alcool_de_fut	0.6979
ether	0.8165
boisson_fermentee	0.7477
camphre	0.8506
miel	0.7797
citronne	0.8018
racine	0.7070
oignon	0.9574
crucifere	0.9019
lacte	0.6889
fleur_d_arbre	0.8219
vin	0.7877
fromage	0.8515
poire	0.9092
banane	0.8892
champignon	0.7163
cafe	0.8341
cacao	0.8471
musque	0.9100
savon	0.8377
beurre	0.7894
noix_de_coco	0.8505
anise	0.7339
pin	0.9334
vanille	0.8981
jasmin	0.7614
ambre	0.9331
ail	0.9669
musc	0.9304
cereale	0.8672
peche	0.8192
cerise	0.7961
violette	0.8161
rhum	0.7527
