Label	AUC-ROC
vegetal	0.6849
fruite	0.7091
frais	0.7117
vegetal_vert	0.7019
doux	0.6684
gras	0.6383
floral	0.7273
boise	0.7475
vert	0.7104
aldehyde	0.7087
chimique	0.6788
empyreumatique	0.7994
balsamique	0.7116
aldehyde_frais	0.6946
fruit_exotique	0.7311
herbe	0.6828
legume	0.7967
fermentaire	0.6640
phenole	0.7375
epice	0.7023
fleur_d_arbuste	0.7584
cuit	0.7836
terreux	0.6769
fruit_sec	0.7454
fleur_du_jardin	0.7154
agrume	0.7694
oleagineux	0.7694
lactique	0.6983
soufre	0.9490
plante_aromatique	0.7602
animal	0.6122
fruit_a_coque	0.7829
moisi	0.6261
fruit_a_pepins	0.8199
torrefie	0.8498
medicinal	0.7759
vegetal_sec	0.6524
rose	0.8531
huile	0.7048
lactone	0.6464
menthe	0.8212
bois	0.8375
creme	0.7063
boissons_alcoolisees	0.7025
sucre_cuit	0.7740
baie	0.6574
poudre	0.7947
viande_cuite	0.8459
pomme	0.8540
malte	0.8628
mielle	0.7909
solvant	0.7875
ananas	0.8348
fruit_rouge	0.6813
coumarine	0.7528
caramel	0.8472
mineral	0.7012
resineux	0.8765
alliace	0.9659
fruit_a_noyau	0.6900
metal	0.7144
metallique	0.7145
peponide	0.8950
melon	0.8860
brule	0.8330
feuille	0.6359
alcool_de_fut	0.6888
ether	0.8078
boisson_fermentee	0.7230
camphre	0.8303
miel	0.7925
citronne	0.7938
racine	0.7338
oignon	0.9652
crucifere	0.9089
lacte	0.6919
fleur_d_arbre	0.7940
vin	0.7659
fromage	0.8500
poire	0.9028
banane	0.8734
champignon	0.7122
cafe	0.8584
cacao	0.8567
musque	0.8949
savon	0.8438
beurre	0.7696
noix_de_coco	0.8417
anise	0.6963
pin	0.8953
vanille	0.8826
jasmin	0.7574
ambre	0.9175
ail	0.9671
musc	0.9165
cereale	0.8922
peche	0.7651
cerise	0.7744
violette	0.8516
rhum	0.7160
