Label	AUC-ROC
vegetal	0.5229
fruite	0.6174
frais	0.4611
vegetal_vert	0.6859
doux	0.5199
gras	0.5192
floral	0.6974
boise	0.6361
vert	0.6430
aldehyde	0.6773
chimique	0.5959
empyreumatique	0.7321
balsamique	0.5825
aldehyde_frais	0.5547
fruit_exotique	0.6752
herbe	0.6850
legume	0.6571
fermentaire	0.5708
phenole	0.5735
epice	0.5830
fleur_d_arbuste	0.6580
cuit	0.7251
terreux	0.5236
fruit_sec	0.6483
fleur_du_jardin	0.6556
agrume	0.7278
oleagineux	0.6728
lactique	0.5601
soufre	0.8173
plante_aromatique	0.6133
animal	0.5352
fruit_a_coque	0.6588
moisi	0.5742
fruit_a_pepins	0.7108
torrefie	0.7633
medicinal	0.6332
vegetal_sec	0.4624
rose	0.7408
huile	0.6940
lactone	0.4050
menthe	0.7415
bois	0.7533
creme	0.5739
boissons_alcoolisees	0.7459
sucre_cuit	0.7508
baie	0.6291
poudre	0.6850
viande_cuite	0.8452
pomme	0.7436
malte	0.6582
mielle	0.6460
solvant	0.8505
ananas	0.5608
fruit_rouge	0.6234
coumarine	0.5335
caramel	0.7549
mineral	0.5243
resineux	0.8197
alliace	0.9618
fruit_a_noyau	0.6791
metal	0.3697
metallique	0.4217
peponide	0.7225
melon	0.7069
brule	0.8171
feuille	0.5656
alcool_de_fut	0.7424
ether	0.8494
boisson_fermentee	0.6938
camphre	0.7193
miel	0.5850
citronne	0.6009
racine	0.5042
oignon	0.9505
crucifere	0.7153
lacte	0.6434
fleur_d_arbre	0.7395
vin	0.5930
fromage	0.6926
poire	0.8174
banane	0.7285
champignon	0.5119
cafe	0.7387
cacao	0.6402
musque	0.7528
savon	0.6862
beurre	0.6180
noix_de_coco	0.6718
anise	0.5859
pin	0.8059
vanille	0.6461
jasmin	0.6563
ambre	0.8933
ail	0.9101
musc	0.8801
cereale	0.7045
peche	0.4515
cerise	0.6954
violette	0.7426
rhum	0.8270
