Label	AUC-ROC
vegetal	0.6758
fruite	0.7510
frais	0.7232
vegetal_vert	0.6946
doux	0.6908
gras	0.6430
floral	0.7527
boise	0.7563
vert	0.7364
aldehyde	0.7025
chimique	0.6889
empyreumatique	0.8076
balsamique	0.7484
aldehyde_frais	0.6917
fruit_exotique	0.7837
herbe	0.6848
legume	0.8036
fermentaire	0.6868
phenole	0.7804
epice	0.7270
fleur_d_arbuste	0.7957
cuit	0.7955
terreux	0.6612
fruit_sec	0.7742
fleur_du_jardin	0.7267
agrume	0.7648
oleagineux	0.7932
lactique	0.7176
soufre	0.9442
plante_aromatique	0.7664
animal	0.7257
fruit_a_coque	0.8014
moisi	0.6564
fruit_a_pepins	0.8627
torrefie	0.8514
medicinal	0.8167
vegetal_sec	0.6698
rose	0.8832
huile	0.7172
lactone	0.7511
menthe	0.8397
bois	0.8829
creme	0.7430
boissons_alcoolisees	0.7334
sucre_cuit	0.8185
baie	0.6700
poudre	0.8215
viande_cuite	0.8439
pomme	0.9139
malte	0.8572
mielle	0.7999
solvant	0.7991
ananas	0.8710
fruit_rouge	0.7398
coumarine	0.8301
caramel	0.8843
mineral	0.7095
resineux	0.9094
alliace	0.9618
fruit_a_noyau	0.7419
metal	0.7238
metallique	0.7233
peponide	0.9349
melon	0.9356
brule	0.7941
feuille	0.6419
alcool_de_fut	0.7025
ether	0.8472
boisson_fermentee	0.7943
camphre	0.8722
miel	0.8126
citronne	0.8277
racine	0.7274
oignon	0.9603
crucifere	0.9099
lacte	0.6887
fleur_d_arbre	0.8262
vin	0.8262
fromage	0.8611
poire	0.8974
banane	0.9074
champignon	0.6903
cafe	0.8585
cacao	0.8703
musque	0.9138
savon	0.8292
beurre	0.7898
noix_de_coco	0.8721
anise	0.7741
pin	0.9417
vanille	0.8982
jasmin	0.7917
ambre	0.9036
ail	0.9639
musc	0.9235
cereale	0.8678
peche	0.8328
cerise	0.8287
violette	0.8902
rhum	0.7704
