Label	AUC-ROC
vegetal	0.7022
fruite	0.7495
frais	0.7332
vegetal_vert	0.7060
doux	0.6684
gras	0.6914
floral	0.7376
boise	0.7220
vert	0.6889
aldehyde	0.7314
chimique	0.6864
empyreumatique	0.8023
balsamique	0.6808
aldehyde_frais	0.7250
fruit_exotique	0.7592
herbe	0.6957
legume	0.7779
fermentaire	0.6976
phenole	0.8030
epice	0.7199
fleur_d_arbuste	0.7384
cuit	0.7723
terreux	0.6028
fruit_sec	0.7225
fleur_du_jardin	0.7211
agrume	0.7845
oleagineux	0.7331
lactique	0.7243
soufre	0.9399
plante_aromatique	0.7273
animal	0.6246
fruit_a_coque	0.7591
moisi	0.6144
fruit_a_pepins	0.7953
torrefie	0.8308
medicinal	0.7917
vegetal_sec	0.7089
rose	0.7633
huile	0.7841
lactone	0.7713
menthe	0.8417
bois	0.8605
creme	0.7460
boissons_alcoolisees	0.8054
sucre_cuit	0.7225
baie	0.7017
poudre	0.7869
viande_cuite	0.8826
pomme	0.8188
malte	0.8280
mielle	0.8898
solvant	0.8848
ananas	0.8235
fruit_rouge	0.7205
coumarine	0.8150
caramel	0.7931
mineral	0.5555
resineux	0.8897
alliace	0.9627
fruit_a_noyau	0.8226
metal	0.5624
metallique	0.5716
peponide	0.7542
melon	0.7634
brule	0.8547
feuille	0.6936
alcool_de_fut	0.8742
ether	0.8929
boisson_fermentee	0.7343
camphre	0.9264
miel	0.9112
citronne	0.8645
racine	0.6114
oignon	0.9659
crucifere	0.8418
lacte	0.7151
fleur_d_arbre	0.7951
vin	0.7567
fromage	0.8336
poire	0.8631
banane	0.9054
champignon	0.7437
cafe	0.8728
cacao	0.7772
musque	0.8390
savon	0.7465
beurre	0.8134
noix_de_coco	0.9181
anise	0.7106
pin	0.8939
vanille	0.8413
jasmin	0.8670
ambre	0.8764
ail	0.9584
musc	0.8863
cereale	0.8678
peche	0.7758
cerise	0.7564
violette	0.7947
rhum	0.8769
