Label	AUC-ROC
vegetal	0.6931
fruite	0.7291
frais	0.7319
vegetal_vert	0.7155
doux	0.6968
gras	0.6517
floral	0.7344
boise	0.7505
vert	0.7269
aldehyde	0.7155
chimique	0.6824
empyreumatique	0.8022
balsamique	0.7472
aldehyde_frais	0.7085
fruit_exotique	0.7644
herbe	0.6981
legume	0.7991
fermentaire	0.6749
phenole	0.7446
epice	0.7025
fleur_d_arbuste	0.7666
cuit	0.7836
terreux	0.6681
fruit_sec	0.7595
fleur_du_jardin	0.7263
agrume	0.7802
oleagineux	0.7837
lactique	0.7130
soufre	0.9461
plante_aromatique	0.7809
animal	0.6649
fruit_a_coque	0.7860
moisi	0.6680
fruit_a_pepins	0.8491
torrefie	0.8508
medicinal	0.7766
vegetal_sec	0.6463
rose	0.8588
huile	0.7023
lactone	0.7068
menthe	0.8281
bois	0.8603
creme	0.7227
boissons_alcoolisees	0.7024
sucre_cuit	0.7727
baie	0.6120
poudre	0.7998
viande_cuite	0.8440
pomme	0.8883
malte	0.8654
mielle	0.7918
solvant	0.7897
ananas	0.8594
fruit_rouge	0.7176
coumarine	0.7904
caramel	0.8415
mineral	0.7014
resineux	0.9019
alliace	0.9640
fruit_a_noyau	0.7380
metal	0.7129
metallique	0.7145
peponide	0.9122
melon	0.9047
brule	0.8360
feuille	0.6354
alcool_de_fut	0.7009
ether	0.8114
boisson_fermentee	0.7431
camphre	0.8482
miel	0.7893
citronne	0.8182
racine	0.7236
oignon	0.9628
crucifere	0.9037
lacte	0.7271
fleur_d_arbre	0.7995
vin	0.7850
fromage	0.8485
poire	0.9283
banane	0.8879
champignon	0.6941
cafe	0.8579
cacao	0.8618
musque	0.8973
savon	0.8318
beurre	0.7928
noix_de_coco	0.8414
anise	0.7054
pin	0.9329
vanille	0.8907
jasmin	0.7842
ambre	0.9181
ail	0.9675
musc	0.9407
cereale	0.8789
peche	0.8145
cerise	0.7817
violette	0.8649
rhum	0.7436
