Label	AUC-ROC
vegetal	0.6475
fruite	0.6795
frais	0.6767
vegetal_vert	0.6737
doux	0.6469
gras	0.6180
floral	0.6960
boise	0.7222
vert	0.6927
aldehyde	0.6722
chimique	0.6079
empyreumatique	0.7870
balsamique	0.7076
aldehyde_frais	0.6393
fruit_exotique	0.7005
herbe	0.6793
legume	0.7630
fermentaire	0.6324
phenole	0.7310
epice	0.6364
fleur_d_arbuste	0.7216
cuit	0.7448
terreux	0.6362
fruit_sec	0.7126
fleur_du_jardin	0.6827
agrume	0.7524
oleagineux	0.7206
lactique	0.6566
soufre	0.9248
plante_aromatique	0.7308
animal	0.5867
fruit_a_coque	0.7535
moisi	0.5807
fruit_a_pepins	0.7922
torrefie	0.8247
medicinal	0.7163
vegetal_sec	0.6311
rose	0.7940
huile	0.6629
lactone	0.5933
menthe	0.8032
bois	0.7928
creme	0.6394
boissons_alcoolisees	0.6539
sucre_cuit	0.7454
baie	0.5324
poudre	0.6705
viande_cuite	0.8372
pomme	0.8370
malte	0.8258
mielle	0.7073
solvant	0.7456
ananas	0.7908
fruit_rouge	0.5932
coumarine	0.7042
caramel	0.8158
mineral	0.6518
resineux	0.8518
alliace	0.9567
fruit_a_noyau	0.6508
metal	0.6764
metallique	0.5653
peponide	0.8726
melon	0.8852
brule	0.8167
feuille	0.5920
alcool_de_fut	0.6192
ether	0.7527
boisson_fermentee	0.6966
camphre	0.8310
miel	0.6828
citronne	0.7696
racine	0.6754
oignon	0.9547
crucifere	0.8969
lacte	0.6841
fleur_d_arbre	0.6811
vin	0.7164
fromage	0.8204
poire	0.9242
banane	0.8413
champignon	0.6249
cafe	0.8260
cacao	0.8332
musque	0.8376
savon	0.8151
beurre	0.6991
noix_de_coco	0.7259
anise	0.6455
pin	0.9183
vanille	0.8269
jasmin	0.6911
ambre	0.9051
ail	0.9542
musc	0.8508
cereale	0.8501
peche	0.7318
cerise	0.6523
violette	0.7839
rhum	0.6205
