Label	AUC-ROC
vegetal	0.6651
fruite	0.7352
frais	0.7393
vegetal_vert	0.7158
doux	0.6638
gras	0.6595
floral	0.7542
boise	0.7021
vert	0.7166
aldehyde	0.7180
chimique	0.6698
empyreumatique	0.8131
balsamique	0.6983
aldehyde_frais	0.7295
fruit_exotique	0.7501
herbe	0.7189
legume	0.7398
fermentaire	0.6656
phenole	0.7576
epice	0.6786
fleur_d_arbuste	0.7702
cuit	0.7766
terreux	0.6036
fruit_sec	0.7234
fleur_du_jardin	0.7387
agrume	0.8242
oleagineux	0.7729
lactique	0.7182
soufre	0.8999
plante_aromatique	0.7254
animal	0.7086
fruit_a_coque	0.7670
moisi	0.6386
fruit_a_pepins	0.8117
torrefie	0.8386
medicinal	0.7932
vegetal_sec	0.7122
rose	0.8042
huile	0.7758
lactone	0.7605
menthe	0.8416
bois	0.8004
creme	0.7061
boissons_alcoolisees	0.8463
sucre_cuit	0.7711
baie	0.7018
poudre	0.7610
viande_cuite	0.8741
pomme	0.8871
malte	0.7937
mielle	0.7127
solvant	0.9057
ananas	0.8537
fruit_rouge	0.7140
coumarine	0.7967
caramel	0.8351
mineral	0.6294
resineux	0.8408
alliace	0.9723
fruit_a_noyau	0.7926
metal	0.6403
metallique	0.6222
peponide	0.7771
melon	0.7757
brule	0.8727
feuille	0.7255
alcool_de_fut	0.8817
ether	0.9100
boisson_fermentee	0.8086
camphre	0.8283
miel	0.7088
citronne	0.7678
racine	0.5126
oignon	0.9630
crucifere	0.7968
lacte	0.7272
fleur_d_arbre	0.7732
vin	0.8128
fromage	0.7924
poire	0.8825
banane	0.8619
champignon	0.7557
cafe	0.8772
cacao	0.7992
musque	0.9066
savon	0.7351
beurre	0.8132
noix_de_coco	0.9023
anise	0.7082
pin	0.9063
vanille	0.8034
jasmin	0.8363
ambre	0.9485
ail	0.9700
musc	0.9333
cereale	0.8142
peche	0.7968
cerise	0.7848
violette	0.8492
rhum	0.8564
