Label	AUC-ROC
vegetal	0.6619
fruite	0.7367
frais	0.7413
vegetal_vert	0.7125
doux	0.6653
gras	0.6629
floral	0.7625
boise	0.7109
vert	0.7158
aldehyde	0.7218
chimique	0.7069
empyreumatique	0.8183
balsamique	0.7162
aldehyde_frais	0.7335
fruit_exotique	0.7538
herbe	0.7244
legume	0.7483
fermentaire	0.6712
phenole	0.7755
epice	0.6995
fleur_d_arbuste	0.7682
cuit	0.7749
terreux	0.6202
fruit_sec	0.7148
fleur_du_jardin	0.7328
agrume	0.8205
oleagineux	0.7656
lactique	0.6960
soufre	0.9058
plante_aromatique	0.7252
animal	0.7080
fruit_a_coque	0.7831
moisi	0.6436
fruit_a_pepins	0.8307
torrefie	0.8382
medicinal	0.8243
vegetal_sec	0.7166
rose	0.8010
huile	0.7563
lactone	0.7475
menthe	0.8649
bois	0.8054
creme	0.6968
boissons_alcoolisees	0.8490
sucre_cuit	0.7717
baie	0.6832
poudre	0.8071
viande_cuite	0.8950
pomme	0.9019
malte	0.8011
mielle	0.7495
solvant	0.9178
ananas	0.8348
fruit_rouge	0.6862
coumarine	0.7729
caramel	0.8395
mineral	0.6075
resineux	0.8508
alliace	0.9758
fruit_a_noyau	0.7925
metal	0.6275
metallique	0.6123
peponide	0.7737
melon	0.7719
brule	0.8795
feuille	0.7514
alcool_de_fut	0.8938
ether	0.9141
boisson_fermentee	0.8226
camphre	0.8505
miel	0.7439
citronne	0.7519
racine	0.4668
oignon	0.9655
crucifere	0.8192
lacte	0.7352
fleur_d_arbre	0.7794
vin	0.8230
fromage	0.7755
poire	0.8948
banane	0.8626
champignon	0.7651
cafe	0.8848
cacao	0.7825
musque	0.8957
savon	0.7255
beurre	0.7586
noix_de_coco	0.8842
anise	0.7490
pin	0.9241
vanille	0.7921
jasmin	0.7857
ambre	0.9473
ail	0.9693
musc	0.9417
cereale	0.8127
peche	0.8107
cerise	0.7772
violette	0.8465
rhum	0.8504
