Label	AUC-ROC
vegetal	0.6957
fruite	0.7386
frais	0.7187
vegetal_vert	0.6984
doux	0.6351
gras	0.6731
floral	0.7287
boise	0.7118
vert	0.6778
aldehyde	0.7180
chimique	0.6505
empyreumatique	0.7960
balsamique	0.6605
aldehyde_frais	0.7221
fruit_exotique	0.7581
herbe	0.6987
legume	0.7678
fermentaire	0.7050
phenole	0.7948
epice	0.7131
fleur_d_arbuste	0.7368
cuit	0.7671
terreux	0.6008
fruit_sec	0.7066
fleur_du_jardin	0.7004
agrume	0.7768
oleagineux	0.7223
lactique	0.6969
soufre	0.9316
plante_aromatique	0.7295
animal	0.6044
fruit_a_coque	0.7609
moisi	0.6021
fruit_a_pepins	0.7777
torrefie	0.8207
medicinal	0.7666
vegetal_sec	0.6983
rose	0.7486
huile	0.7563
lactone	0.7312
menthe	0.8471
bois	0.8544
creme	0.7102
boissons_alcoolisees	0.8301
sucre_cuit	0.7220
baie	0.6717
poudre	0.7743
viande_cuite	0.8775
pomme	0.7887
malte	0.8219
mielle	0.8788
solvant	0.8818
ananas	0.8337
fruit_rouge	0.6951
coumarine	0.7680
caramel	0.8002
mineral	0.5261
resineux	0.8846
alliace	0.9572
fruit_a_noyau	0.8102
metal	0.5639
metallique	0.5692
peponide	0.7192
melon	0.7214
brule	0.8389
feuille	0.6552
alcool_de_fut	0.8769
ether	0.8848
boisson_fermentee	0.7711
camphre	0.9234
miel	0.8999
citronne	0.8636
racine	0.5906
oignon	0.9587
crucifere	0.8322
lacte	0.6205
fleur_d_arbre	0.7755
vin	0.7653
fromage	0.8496
poire	0.8456
banane	0.8884
champignon	0.7238
cafe	0.8709
cacao	0.7657
musque	0.8430
savon	0.7451
beurre	0.7668
noix_de_coco	0.8919
anise	0.7481
pin	0.8939
vanille	0.8012
jasmin	0.8260
ambre	0.8763
ail	0.9497
musc	0.8926
cereale	0.8691
peche	0.7720
cerise	0.7532
violette	0.7566
rhum	0.8650
