Label	AUC-ROC
vegetal	0.6520
fruite	0.7456
frais	0.7130
vegetal_vert	0.6957
doux	0.7196
gras	0.6887
floral	0.7570
boise	0.7279
vert	0.6980
aldehyde	0.6954
chimique	0.7132
empyreumatique	0.8603
balsamique	0.7318
aldehyde_frais	0.6757
fruit_exotique	0.7567
herbe	0.6719
legume	0.7515
fermentaire	0.6742
phenole	0.8244
epice	0.7425
fleur_d_arbuste	0.7734
cuit	0.8579
terreux	0.6612
fruit_sec	0.7761
fleur_du_jardin	0.7080
agrume	0.7883
oleagineux	0.7970
lactique	0.7119
soufre	0.9512
plante_aromatique	0.6999
animal	0.7340
fruit_a_coque	0.7780
moisi	0.6678
fruit_a_pepins	0.8437
torrefie	0.8540
medicinal	0.8417
vegetal_sec	0.6994
rose	0.7635
huile	0.6903
lactone	0.7411
menthe	0.8451
bois	0.7916
creme	0.7435
boissons_alcoolisees	0.8122
sucre_cuit	0.8120
baie	0.6482
poudre	0.7896
viande_cuite	0.9469
pomme	0.8902
malte	0.7954
mielle	0.7531
solvant	0.8738
ananas	0.8332
fruit_rouge	0.8045
coumarine	0.7949
caramel	0.8314
mineral	0.6844
resineux	0.8604
alliace	0.9721
fruit_a_noyau	0.7911
metal	0.7033
metallique	0.6894
peponide	0.7459
melon	0.7406
brule	0.8639
feuille	0.6897
alcool_de_fut	0.8776
ether	0.8729
boisson_fermentee	0.7854
camphre	0.8788
miel	0.7962
citronne	0.8539
racine	0.6131
oignon	0.9724
crucifere	0.8819
lacte	0.7262
fleur_d_arbre	0.7619
vin	0.8057
fromage	0.8176
poire	0.9155
banane	0.8930
champignon	0.7285
cafe	0.9160
cacao	0.8083
musque	0.9103
savon	0.8445
beurre	0.7989
noix_de_coco	0.9379
anise	0.7823
pin	0.8828
vanille	0.9572
jasmin	0.7902
ambre	0.8976
ail	0.9757
musc	0.9220
cereale	0.8661
peche	0.8030
cerise	0.8617
violette	0.7660
rhum	0.8434
