Label	AUC-ROC
vegetal	0.6702
fruite	0.7257
frais	0.7216
vegetal_vert	0.7030
doux	0.6823
gras	0.6416
floral	0.7289
boise	0.7502
vert	0.7187
aldehyde	0.7158
chimique	0.6522
empyreumatique	0.8041
balsamique	0.7332
aldehyde_frais	0.6957
fruit_exotique	0.7548
herbe	0.6844
legume	0.7955
fermentaire	0.6746
phenole	0.7426
epice	0.6977
fleur_d_arbuste	0.7529
cuit	0.7856
terreux	0.6816
fruit_sec	0.7506
fleur_du_jardin	0.7144
agrume	0.7801
oleagineux	0.7659
lactique	0.6979
soufre	0.9485
plante_aromatique	0.7629
animal	0.6424
fruit_a_coque	0.7851
moisi	0.6734
fruit_a_pepins	0.8469
torrefie	0.8474
medicinal	0.7706
vegetal_sec	0.6682
rose	0.8515
huile	0.6977
lactone	0.6577
menthe	0.8199
bois	0.8570
creme	0.6678
boissons_alcoolisees	0.6769
sucre_cuit	0.7652
baie	0.6237
poudre	0.7837
viande_cuite	0.8474
pomme	0.8721
malte	0.8537
mielle	0.7913
solvant	0.7727
ananas	0.8409
fruit_rouge	0.6947
coumarine	0.7901
caramel	0.8524
mineral	0.6670
resineux	0.8930
alliace	0.9632
fruit_a_noyau	0.6853
metal	0.6789
metallique	0.6800
peponide	0.9020
melon	0.9085
brule	0.8432
feuille	0.6222
alcool_de_fut	0.6654
ether	0.7909
boisson_fermentee	0.7232
camphre	0.8389
miel	0.7825
citronne	0.7954
racine	0.7308
oignon	0.9614
crucifere	0.9093
lacte	0.7192
fleur_d_arbre	0.7820
vin	0.7657
fromage	0.8407
poire	0.9208
banane	0.8794
champignon	0.7093
cafe	0.8515
cacao	0.8477
musque	0.8986
savon	0.8305
beurre	0.7837
noix_de_coco	0.8168
anise	0.6890
pin	0.9177
vanille	0.8777
jasmin	0.7589
ambre	0.9230
ail	0.9699
musc	0.9398
cereale	0.8677
peche	0.7763
cerise	0.7676
violette	0.7912
rhum	0.6957
