Label	AUC-ROC
vegetal	0.6887
fruite	0.7073
frais	0.7004
vegetal_vert	0.6829
doux	0.6359
gras	0.6557
floral	0.7162
boise	0.7139
vert	0.6409
aldehyde	0.6964
chimique	0.6262
empyreumatique	0.7876
balsamique	0.6439
aldehyde_frais	0.7176
fruit_exotique	0.7029
herbe	0.6900
legume	0.7427
fermentaire	0.6966
phenole	0.7885
epice	0.6783
fleur_d_arbuste	0.7044
cuit	0.7634
terreux	0.5963
fruit_sec	0.6984
fleur_du_jardin	0.6782
agrume	0.7621
oleagineux	0.6944
lactique	0.6685
soufre	0.9293
plante_aromatique	0.7160
animal	0.6063
fruit_a_coque	0.7614
moisi	0.6114
fruit_a_pepins	0.7559
torrefie	0.8107
medicinal	0.7438
vegetal_sec	0.6686
rose	0.7434
huile	0.7576
lactone	0.6628
menthe	0.8259
bois	0.8430
creme	0.6814
boissons_alcoolisees	0.7839
sucre_cuit	0.7134
baie	0.6466
poudre	0.7333
viande_cuite	0.8760
pomme	0.7864
malte	0.8049
mielle	0.8395
solvant	0.8516
ananas	0.7775
fruit_rouge	0.6742
coumarine	0.7205
caramel	0.7914
mineral	0.5013
resineux	0.8683
alliace	0.9565
fruit_a_noyau	0.7283
metal	0.4842
metallique	0.5252
peponide	0.7015
melon	0.7011
brule	0.8449
feuille	0.6520
alcool_de_fut	0.8478
ether	0.8486
boisson_fermentee	0.7186
camphre	0.9093
miel	0.8844
citronne	0.8082
racine	0.6268
oignon	0.9575
crucifere	0.8294
lacte	0.5882
fleur_d_arbre	0.7588
vin	0.7448
fromage	0.8562
poire	0.8270
banane	0.8667
champignon	0.7092
cafe	0.8471
cacao	0.7208
musque	0.8511
savon	0.7511
beurre	0.7630
noix_de_coco	0.7740
anise	0.7447
pin	0.8772
vanille	0.7983
jasmin	0.7581
ambre	0.8638
ail	0.9461
musc	0.8889
cereale	0.8660
peche	0.7449
cerise	0.7478
violette	0.7323
rhum	0.8606
