Label	AUC-ROC
vegetal	0.6574
fruite	0.7274
frais	0.7320
vegetal_vert	0.7104
doux	0.6682
gras	0.6639
floral	0.7343
boise	0.6933
vert	0.7038
aldehyde	0.7117
chimique	0.6772
empyreumatique	0.8160
balsamique	0.6961
aldehyde_frais	0.7247
fruit_exotique	0.7443
herbe	0.7165
legume	0.7391
fermentaire	0.6780
phenole	0.7472
epice	0.6817
fleur_d_arbuste	0.7631
cuit	0.7727
terreux	0.6042
fruit_sec	0.7089
fleur_du_jardin	0.7163
agrume	0.8254
oleagineux	0.7614
lactique	0.7104
soufre	0.8970
plante_aromatique	0.7140
animal	0.7028
fruit_a_coque	0.7628
moisi	0.6464
fruit_a_pepins	0.8137
torrefie	0.8432
medicinal	0.7823
vegetal_sec	0.7017
rose	0.8107
huile	0.7670
lactone	0.7450
menthe	0.8394
bois	0.7916
creme	0.7103
boissons_alcoolisees	0.8406
sucre_cuit	0.7644
baie	0.7084
poudre	0.7586
viande_cuite	0.8794
pomme	0.8799
malte	0.7867
mielle	0.7415
solvant	0.9105
ananas	0.8436
fruit_rouge	0.6868
coumarine	0.7935
caramel	0.8364
mineral	0.6081
resineux	0.8412
alliace	0.9716
fruit_a_noyau	0.7483
metal	0.6128
metallique	0.5973
peponide	0.7699
melon	0.7684
brule	0.8771
feuille	0.7163
alcool_de_fut	0.8650
ether	0.9204
boisson_fermentee	0.8175
camphre	0.8299
miel	0.7304
citronne	0.7634
racine	0.4890
oignon	0.9612
crucifere	0.7817
lacte	0.7269
fleur_d_arbre	0.7612
vin	0.8209
fromage	0.7944
poire	0.8937
banane	0.8522
champignon	0.7237
cafe	0.8794
cacao	0.7784
musque	0.8979
savon	0.7294
beurre	0.8127
noix_de_coco	0.9018
anise	0.6913
pin	0.9013
vanille	0.7955
jasmin	0.7857
ambre	0.9490
ail	0.9702
musc	0.9286
cereale	0.8109
peche	0.7407
cerise	0.7656
violette	0.8144
rhum	0.8393
